region,Jahr-Woche,Bevölkerung 1. Januar,Geburten,Todesfälle,Überschuss,Wanderungssaldo international 1,Wanderungssaldo interkantonal,Bevölkerung 31. Dezember,total,% over Year,Canton Size (km²),Alter 0–19,Alter 20–64,Alter 65 und mehr,Mann,Frau,Schweizer,Ausländer ,Ledig,Verheiratet,Verwitwet,Geschieden,Unverheiratet,In eingetragener Partnerschaft,Aufgelöste Partnerschaft,Städtischer Kernraum,Einflussgebiet Stadt,Ausserhalb des Einflusses städtischer Kerne,BIP in Millionen CHF,BIP Growth Laufende Preise,BIP Growth Preise Vorjahr,BIP pro Kopf,Woche,Bevölkerung,% over week,Pop Density
CH,2018-W09,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1699270.0,5226433.0,1567901.0,4211869.0,4281735.0,6358132.0,2135472.0,3774897.0,3576358.0,402932.0,719020.0,594.0,17288.0,2291.0,5348288.0,1850101.0,1295216.0,709521.5565,3.6466,2.86045,83038.13148463338,9,8493604.039215686,0.013944846487068396,205.7309928355501
CH,2018-W10,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1699507.0,5227162.0,1568119.0,4212456.0,4282332.0,6359019.0,2135770.0,3775423.0,3576857.0,402988.0,719120.0,595.0,17291.0,2292.0,5349033.0,1850359.0,1295396.0,709521.5565,3.6466,2.86045,83038.13148463338,10,8494788.294117646,0.01394290217076044,205.75967770661612
CH,2018-W11,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1699744.0,5227891.0,1568338.0,4213043.0,4282929.0,6359905.0,2136067.0,3775949.0,3577355.0,403045.0,719221.0,595.0,17293.0,2292.0,5349779.0,1850617.0,1295577.0,709521.5565,3.6466,2.86045,83038.13148463338,11,8495972.549019609,0.013940958396596592,205.78836257768216
CH,2018-W12,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1699981.0,5228619.0,1568557.0,4213631.0,4283526.0,6360792.0,2136365.0,3776476.0,3577854.0,403101.0,719321.0,595.0,17296.0,2292.0,5350525.0,1850875.0,1295757.0,709521.5565,3.6466,2.86045,83038.13148463338,12,8497156.80392157,0.013939015164265989,205.81704744874818
CH,2018-W13,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1700218.0,5229348.0,1568775.0,4214218.0,4284123.0,6361678.0,2136663.0,3777002.0,3578353.0,403157.0,719421.0,595.0,17298.0,2293.0,5351270.0,1851133.0,1295938.0,709521.5565,3.6466,2.86045,83038.13148463338,13,8498341.05882353,0.013937072473635403,205.8457323198142
CH,2018-W14,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1700455.0,5230077.0,1568994.0,4214805.0,4284720.0,6362565.0,2136961.0,3777528.0,3578851.0,403213.0,719521.0,595.0,17300.0,2293.0,5352016.0,1851391.0,1296119.0,709521.5565,3.6466,2.86045,83038.13148463338,14,8499525.31372549,0.013935130324416178,205.87441719088022
CH,2018-W15,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1700692.0,5230805.0,1569212.0,4215392.0,4285317.0,6363451.0,2137258.0,3778055.0,3579350.0,403269.0,719622.0,595.0,17303.0,2293.0,5352762.0,1851649.0,1296299.0,709521.5565,3.6466,2.86045,83038.13148463338,15,8500709.56862745,0.013933188716408473,205.90310206194624
CH,2018-W16,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1700929.0,5231534.0,1569431.0,4215980.0,4285914.0,6364338.0,2137556.0,3778581.0,3579849.0,403326.0,719722.0,595.0,17305.0,2293.0,5353508.0,1851907.0,1296480.0,709521.5565,3.6466,2.86045,83038.13148463338,16,8501893.823529411,0.013931247649390244,205.93178693301226
CH,2018-W17,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1701166.0,5232263.0,1569650.0,4216567.0,4286511.0,6365224.0,2137854.0,3779107.0,3580347.0,403382.0,719822.0,595.0,17308.0,2294.0,5354253.0,1852164.0,1296660.0,709521.5565,3.6466,2.86045,83038.13148463338,17,8503078.078431373,0.013929307123139445,205.9604718040783
CH,2018-W18,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1701402.0,5232992.0,1569868.0,4217154.0,4287108.0,6366111.0,2138152.0,3779634.0,3580846.0,403438.0,719922.0,595.0,17310.0,2294.0,5354999.0,1852422.0,1296841.0,709521.5565,3.6466,2.86045,83038.13148463338,18,8504262.333333334,0.013927367137367419,205.98915667514433
CH,2018-W19,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1701639.0,5233720.0,1570087.0,4217742.0,4287705.0,6366997.0,2138449.0,3780160.0,3581345.0,403494.0,720023.0,595.0,17312.0,2294.0,5355745.0,1852680.0,1297022.0,709521.5565,3.6466,2.86045,83038.13148463338,19,8505446.588235294,0.01392542769194094,206.01784154621035
CH,2018-W20,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1701876.0,5234449.0,1570305.0,4218329.0,4288302.0,6367884.0,2138747.0,3780686.0,3581843.0,403550.0,720123.0,595.0,17315.0,2295.0,5356490.0,1852938.0,1297202.0,709521.5565,3.6466,2.86045,83038.13148463338,20,8506630.843137255,0.013923488786571347,206.04652641727637
CH,2018-W21,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1702113.0,5235178.0,1570524.0,4218916.0,4288899.0,6368770.0,2139045.0,3781213.0,3582342.0,403606.0,720223.0,595.0,17317.0,2295.0,5357236.0,1853196.0,1297383.0,709521.5565,3.6466,2.86045,83038.13148463338,21,8507815.098039215,0.013921550421058804,206.0752112883424
CH,2018-W22,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1702350.0,5235907.0,1570743.0,4219503.0,4289496.0,6369657.0,2139343.0,3781739.0,3582841.0,403663.0,720323.0,596.0,17320.0,2295.0,5357982.0,1853454.0,1297563.0,709521.5565,3.6466,2.86045,83038.13148463338,22,8508999.352941176,0.013919612595181263,206.1038961594084
CH,2018-W23,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1702587.0,5236635.0,1570961.0,4220091.0,4290093.0,6370543.0,2139640.0,3782265.0,3583339.0,403719.0,720424.0,596.0,17322.0,2296.0,5358728.0,1853712.0,1297744.0,709521.5565,3.6466,2.86045,83038.13148463338,23,8510183.607843136,0.013917675308694477,206.13258103047443
CH,2018-W24,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1702824.0,5237364.0,1571180.0,4220678.0,4290690.0,6371430.0,2139938.0,3782792.0,3583838.0,403775.0,720524.0,596.0,17325.0,2296.0,5359473.0,1853970.0,1297924.0,709521.5565,3.6466,2.86045,83038.13148463338,24,8511367.862745099,0.013915738561398605,206.16126590154047
CH,2018-W25,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1703061.0,5238093.0,1571399.0,4221265.0,4291287.0,6372316.0,2140236.0,3783318.0,3584337.0,403831.0,720624.0,596.0,17327.0,2296.0,5360219.0,1854228.0,1298105.0,709521.5565,3.6466,2.86045,83038.13148463338,25,8512552.11764706,0.013913802353027194,206.1899507726065
CH,2018-W26,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1703298.0,5238821.0,1571617.0,4221852.0,4291884.0,6373203.0,2140534.0,3783844.0,3584835.0,403887.0,720724.0,596.0,17329.0,2297.0,5360965.0,1854486.0,1298286.0,709521.5565,3.6466,2.86045,83038.13148463338,26,8513736.37254902,0.013911866683380403,206.2186356436725
CH,2018-W27,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1703535.0,5239550.0,1571836.0,4222440.0,4292481.0,6374089.0,2140831.0,3784371.0,3585334.0,403943.0,720825.0,596.0,17332.0,2297.0,5361710.0,1854744.0,1298466.0,709521.5565,3.6466,2.86045,83038.13148463338,27,8514920.62745098,0.013909931552258392,206.24732051473853
CH,2018-W28,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1703772.0,5240279.0,1572054.0,4223027.0,4293078.0,6374976.0,2141129.0,3784897.0,3585832.0,404000.0,720925.0,596.0,17334.0,2297.0,5362456.0,1855002.0,1298647.0,709521.5565,3.6466,2.86045,83038.13148463338,28,8516104.88235294,0.013907996959394708,206.27600538580455
CH,2018-W29,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1704009.0,5241008.0,1572273.0,4223614.0,4293675.0,6375862.0,2141427.0,3785423.0,3586331.0,404056.0,721025.0,596.0,17337.0,2298.0,5363202.0,1855260.0,1298827.0,709521.5565,3.6466,2.86045,83038.13148463338,29,8517289.137254901,0.013906062904589511,206.30469025687057
CH,2018-W30,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1704246.0,5241736.0,1572492.0,4224201.0,4294272.0,6376749.0,2141725.0,3785950.0,3586830.0,404112.0,721125.0,596.0,17339.0,2298.0,5363947.0,1855518.0,1299008.0,709521.5565,3.6466,2.86045,83038.13148463338,30,8518473.392156864,0.013904129387620756,206.33337512793662
CH,2018-W31,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1704483.0,5242465.0,1572710.0,4224789.0,4294869.0,6377635.0,2142022.0,3786476.0,3587328.0,404168.0,721226.0,596.0,17341.0,2298.0,5364693.0,1855776.0,1299189.0,709521.5565,3.6466,2.86045,83038.13148463338,31,8519657.647058824,0.01390219640822199,206.36205999900264
CH,2018-W32,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1704719.0,5243194.0,1572929.0,4225376.0,4295466.0,6378522.0,2142320.0,3787002.0,3587827.0,404224.0,721326.0,596.0,17344.0,2299.0,5365439.0,1856034.0,1299369.0,709521.5565,3.6466,2.86045,83038.13148463338,32,8520841.901960785,0.01390026396623778,206.39074487006866
CH,2018-W33,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1704956.0,5243922.0,1573147.0,4225963.0,4296063.0,6379408.0,2142618.0,3787529.0,3588326.0,404281.0,721426.0,596.0,17346.0,2299.0,5366185.0,1856292.0,1299550.0,709521.5565,3.6466,2.86045,83038.13148463338,33,8522026.156862745,0.01389833206137947,206.41942974113468
CH,2018-W34,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1705193.0,5244651.0,1573366.0,4226550.0,4296660.0,6380295.0,2142916.0,3788055.0,3588824.0,404337.0,721526.0,597.0,17349.0,2299.0,5366930.0,1856550.0,1299730.0,709521.5565,3.6466,2.86045,83038.13148463338,34,8523210.411764706,0.013896400693469424,206.4481146122007
CH,2018-W35,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1705430.0,5245380.0,1573585.0,4227138.0,4297257.0,6381181.0,2143213.0,3788581.0,3589323.0,404393.0,721627.0,597.0,17351.0,2300.0,5367676.0,1856808.0,1299911.0,709521.5565,3.6466,2.86045,83038.13148463338,35,8524394.666666666,0.013894469862263392,206.47679948326672
CH,2018-W36,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1705667.0,5246109.0,1573803.0,4227725.0,4297854.0,6382068.0,2143511.0,3789108.0,3589822.0,404449.0,721727.0,597.0,17353.0,2300.0,5368422.0,1857066.0,1300092.0,709521.5565,3.6466,2.86045,83038.13148463338,36,8525578.921568627,0.01389253956753933,206.50548435433274
CH,2018-W37,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1705904.0,5246837.0,1574022.0,4228312.0,4298451.0,6382954.0,2143809.0,3789634.0,3590320.0,404505.0,721827.0,597.0,17356.0,2300.0,5369167.0,1857324.0,1300272.0,709521.5565,3.6466,2.86045,83038.13148463338,37,8526763.176470589,0.013890609809097398,206.53416922539878
CH,2018-W38,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1706141.0,5247566.0,1574240.0,4228899.0,4299048.0,6383841.0,2144107.0,3790160.0,3590819.0,404561.0,721927.0,597.0,17358.0,2301.0,5369913.0,1857582.0,1300453.0,709521.5565,3.6466,2.86045,83038.13148463338,38,8527947.43137255,0.013888680586648938,206.5628540964648
CH,2018-W39,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1706378.0,5248295.0,1574459.0,4229487.0,4299645.0,6384727.0,2144404.0,3790687.0,3591318.0,404618.0,722028.0,597.0,17361.0,2301.0,5370659.0,1857840.0,1300633.0,709521.5565,3.6466,2.86045,83038.13148463338,39,8529131.68627451,0.013886751900038519,206.59153896753082
CH,2018-W40,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1706615.0,5249023.0,1574678.0,4230074.0,4300242.0,6385614.0,2144702.0,3791213.0,3591816.0,404674.0,722128.0,597.0,17363.0,2301.0,5371405.0,1858098.0,1300814.0,709521.5565,3.6466,2.86045,83038.13148463338,40,8530315.94117647,0.01388482374902189,206.62022383859684
CH,2018-W41,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1706852.0,5249752.0,1574896.0,4230661.0,4300839.0,6386500.0,2145000.0,3791739.0,3592315.0,404730.0,722228.0,597.0,17365.0,2301.0,5372150.0,1858355.0,1300995.0,709521.5565,3.6466,2.86045,83038.13148463338,41,8531500.19607843,0.013882896133354805,206.64890870966286
CH,2018-W42,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1707089.0,5250481.0,1575115.0,4231248.0,4301436.0,6387387.0,2145298.0,3792266.0,3592814.0,404786.0,722328.0,597.0,17368.0,2302.0,5372896.0,1858613.0,1301175.0,709521.5565,3.6466,2.86045,83038.13148463338,42,8532684.450980391,0.013880969052837422,206.67759358072888
CH,2018-W43,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1707326.0,5251210.0,1575334.0,4231836.0,4302033.0,6388273.0,2145595.0,3792792.0,3593312.0,404842.0,722429.0,597.0,17370.0,2302.0,5373642.0,1858871.0,1301356.0,709521.5565,3.6466,2.86045,83038.13148463338,43,8533868.705882354,0.0138790425072699,206.70627845179493
CH,2018-W44,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1707563.0,5251938.0,1575552.0,4232423.0,4302630.0,6389160.0,2145893.0,3793318.0,3593811.0,404899.0,722529.0,597.0,17373.0,2302.0,5374387.0,1859129.0,1301536.0,709521.5565,3.6466,2.86045,83038.13148463338,44,8535052.960784314,0.01387711649634138,206.73496332286095
CH,2018-W45,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1707800.0,5252667.0,1575771.0,4233010.0,4303227.0,6390046.0,2146191.0,3793845.0,3594309.0,404955.0,722629.0,597.0,17375.0,2303.0,5375133.0,1859387.0,1301717.0,709521.5565,3.6466,2.86045,83038.13148463338,45,8536237.215686275,0.013875191019918631,206.76364819392697
CH,2018-W46,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1708036.0,5253396.0,1575989.0,4233597.0,4303824.0,6390933.0,2146489.0,3794371.0,3594808.0,405011.0,722729.0,598.0,17378.0,2303.0,5375879.0,1859645.0,1301897.0,709521.5565,3.6466,2.86045,83038.13148463338,46,8537421.470588235,0.013873266077757407,206.792333064993
CH,2018-W47,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1708273.0,5254124.0,1576208.0,4234185.0,4304421.0,6391819.0,2146786.0,3794897.0,3595307.0,405067.0,722830.0,598.0,17380.0,2303.0,5376624.0,1859903.0,1302078.0,709521.5565,3.6466,2.86045,83038.13148463338,47,8538605.725490196,0.013871341669613457,206.821017936059
CH,2018-W48,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1708510.0,5254853.0,1576427.0,4234772.0,4305018.0,6392706.0,2147084.0,3795424.0,3595805.0,405123.0,722930.0,598.0,17382.0,2304.0,5377370.0,1860161.0,1302259.0,709521.5565,3.6466,2.86045,83038.13148463338,48,8539789.980392156,0.013869417795286942,206.84970280712503
CH,2018-W49,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1708747.0,5255582.0,1576645.0,4235359.0,4305615.0,6393592.0,2147382.0,3795950.0,3596304.0,405179.0,723030.0,598.0,17385.0,2304.0,5378116.0,1860419.0,1302439.0,709521.5565,3.6466,2.86045,83038.13148463338,49,8540974.235294119,0.013867494454555818,206.87838767819107
CH,2018-W50,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1708984.0,5256311.0,1576864.0,4235946.0,4306212.0,6394479.0,2147680.0,3796476.0,3596803.0,405236.0,723130.0,598.0,17387.0,2304.0,5378862.0,1860677.0,1302620.0,709521.5565,3.6466,2.86045,83038.13148463338,50,8542158.490196079,0.01386557164715363,206.9070725492571
CH,2018-W51,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1709221.0,5257039.0,1577082.0,4236534.0,4306809.0,6395365.0,2147977.0,3797003.0,3597301.0,405292.0,723231.0,598.0,17390.0,2305.0,5379607.0,1860935.0,1302800.0,709521.5565,3.6466,2.86045,83038.13148463338,51,8543342.74509804,0.013863649372924947,206.9357574203231
CH,2018-W52,8484130,1689.0,1290.0,399.0,767.0,0.0,8544527,1161.0,0.7118820669,41285,1709458.0,5257768.0,1577301.0,4237121.0,4307406.0,6396252.0,2148275.0,3797529.0,3597800.0,405348.0,723331.0,598.0,17392.0,2305.0,5380353.0,1861193.0,1302981.0,709521.5565,3.6466,2.86045,83038.13148463338,52,8544527.0,0.013861727631603316,206.96444229138913
CH,2019-W01,8544527,1657.0,1303.0,354.0,834.0,0.0,8606033,1183.0,0.7198291959,41285,1704925.0,5245278.0,1594324.0,4238354.0,4306173.0,6384699.0,2159828.0,3815971.0,3573502.0,401699.0,731826.0,592.0,18101.0,2587.0,5383475.0,1861560.0,1299492.0,716878.58983,1.0369,1.14198,83299.53996574263,1,8544527.0,,206.96444229138913
CH,2019-W02,8544527,1657.0,1303.0,354.0,834.0,0.0,8606033,1183.0,0.7198291959,41285,1705166.0,5246018.0,1594549.0,4238952.0,4306781.0,6385600.0,2160133.0,3816509.0,3574006.0,401756.0,731929.0,592.0,18103.0,2588.0,5384235.0,1861823.0,1299675.0,716878.58983,1.0369,1.14198,83299.53996574263,2,8545733.0,0.0141142979593889,206.9936538694441
CH,2019-W03,8544527,1657.0,1303.0,354.0,834.0,0.0,8606033,1183.0,0.7198291959,41285,1705407.0,5246759.0,1594774.0,4239551.0,4307388.0,6386501.0,2160438.0,3817048.0,3574511.0,401813.0,732033.0,592.0,18106.0,2588.0,5384995.0,1862085.0,1299859.0,716878.58983,1.0369,1.14198,83299.53996574263,3,8546939.0,0.014112306106461858,207.0228654474991
CH,2019-W04,8544527,1657.0,1303.0,354.0,834.0,0.0,8606033,1183.0,0.7198291959,41285,1705647.0,5247499.0,1594999.0,4240149.0,4307996.0,6387403.0,2160742.0,3817586.0,3575015.0,401870.0,732136.0,592.0,18108.0,2588.0,5385755.0,1862348.0,1300042.0,716878.58983,1.0369,1.14198,83299.53996574263,4,8548145.0,0.014110314815640734,207.05207702555407
CH,2019-W05,8544527,1657.0,1303.0,354.0,834.0,0.0,8606033,1183.0,0.7198291959,41285,1705888.0,5248239.0,1595224.0,4240747.0,4308604.0,6388304.0,2161047.0,3818125.0,3575519.0,401926.0,732239.0,592.0,18111.0,2589.0,5386515.0,1862611.0,1300226.0,716878.58983,1.0369,1.14198,83299.53996574263,5,8549351.0,0.014108324086681279,207.08128860360907
CH,2019-W06,8544527,1657.0,1303.0,354.0,834.0,0.0,8606033,1183.0,0.7198291959,41285,1706129.0,5248980.0,1595449.0,4241345.0,4309212.0,6389205.0,2161352.0,3818664.0,3576024.0,401983.0,732343.0,592.0,18113.0,2589.0,5387274.0,1862874.0,1300409.0,716878.58983,1.0369,1.14198,83299.53996574263,6,8550557.0,0.014106333919383651,207.11050018166404
CH,2019-W07,8544527,1657.0,1303.0,354.0,834.0,0.0,8606033,1183.0,0.7198291959,41285,1706369.0,5249720.0,1595674.0,4241943.0,4309820.0,6390106.0,2161657.0,3819202.0,3576528.0,402040.0,732446.0,592.0,18116.0,2590.0,5388034.0,1863136.0,1300592.0,716878.58983,1.0369,1.14198,83299.53996574263,7,8551763.0,0.014104344313481398,207.13971175971903
CH,2019-W08,8544527,1657.0,1303.0,354.0,834.0,0.0,8606033,1183.0,0.7198291959,41285,1706610.0,5250460.0,1595899.0,4242542.0,4310427.0,6391007.0,2161962.0,3819741.0,3577033.0,402096.0,732549.0,592.0,18119.0,2590.0,5388794.0,1863399.0,1300776.0,716878.58983,1.0369,1.14198,83299.53996574263,8,8552969.0,0.014102355268730271,207.168923337774
CH,2019-W09,8544527,1657.0,1303.0,354.0,834.0,0.0,8606033,1183.0,0.7198291959,41285,1706851.0,5251201.0,1596124.0,4243140.0,4311035.0,6391908.0,2162267.0,3820279.0,3577537.0,402153.0,732652.0,592.0,18121.0,2590.0,5389554.0,1863662.0,1300959.0,716878.58983,1.0369,1.14198,83299.53996574263,9,8554175.0,0.014100366784908225,207.198134915829
CH,2019-W10,8544527,1657.0,1303.0,354.0,834.0,0.0,8606033,1183.0,0.7198291959,41285,1707091.0,5251941.0,1596349.0,4243738.0,4311643.0,6392809.0,2162572.0,3820818.0,3578041.0,402210.0,732756.0,592.0,18124.0,2591.0,5390314.0,1863925.0,1301143.0,716878.58983,1.0369,1.14198,83299.53996574263,10,8555381.0,0.014098378861793215,207.22734649388397
