 

stn;time;fu3010d1;tre200dx;tre200dn;tre200d0;rka150d0;ure200dx;ure200dn;ure200d0;sre000d0;fu3010d0
NEU;20190613;23.8;23.5;10.6;17.4;0.0;84.2;19.0;52.9;811;5.0
NEU;20190614;39.6;24.0;14.4;18.9;1.5;93.4;44.1;67.2;274;9.0
NEU;20190615;69.5;22.7;12.3;16.5;26.9;97.0;55.4;80.8;220;10.8
NEU;20190616;33.1;22.3;12.3;17.4;0.0;96.5;48.7;71.0;595;9.0
NEU;20190617;47.5;25.2;14.7;20.3;0.0;78.6;46.8;62.7;872;13.7
NEU;20190618;17.6;27.6;15.0;20.9;0.0;92.2;31.5;65.3;669;4.0
NEU;20190619;37.1;27.4;16.0;21.9;0.0;83.1;34.3;56.9;616;6.8
NEU;20190620;51.1;21.5;15.0;17.6;8.5;96.4;57.0;82.6;161;6.8
NEU;20190621;28.1;21.6;13.9;18.0;9.2;95.9;64.9;81.1;97;7.6
NEU;20190622;35.3;22.9;15.6;18.6;0.1;96.0;53.3;77.9;396;6.8
NEU;20190623;25.9;25.9;14.2;20.4;0.0;91.9;47.7;69.8;729;7.2
NEU;20190624;21.2;28.7;16.4;22.6;0.0;90.0;30.7;65.2;764;4.0
NEU;20190625;11.2;30.9;18.6;24.7;0.0;87.7;41.2;65.6;796;3.2
NEU;20190626;9.7;32.2;21.0;26.4;0.0;87.3;43.6;65.4;831;2.9
NEU;20190627;32.0;33.6;21.0;27.3;0.0;84.2;40.1;61.8;831;4.3
NEU;20190628;34.2;31.2;23.0;26.9;0.0;72.4;32.6;50.2;843;13.0
NEU;20190629;42.8;30.8;19.6;25.3;0.0;68.0;36.6;51.9;874;5.8
NEU;20190630;78.5;34.1;20.3;27.1;0.0;81.5;41.4;60.5;850;6.5
NEU;20190701;51.1;31.6;22.3;26.7;0.0;69.7;27.1;50.6;616;9.4
NEU;20190702;31.7;28.7;19.9;23.6;0.0;73.5;45.0;59.0;540;7.2
NEU;20190703;37.4;26.7;19.8;22.5;0.1;77.3;50.0;59.3;345;10.8
NEU;20190704;38.5;29.1;18.3;23.3;0.0;69.5;37.3;50.8;741;9.7
NEU;20190705;33.8;31.5;17.7;24.5;0.0;77.8;28.3;51.5;852;5.4
NEU;20190706;58.3;24.2;18.2;20.3;10.7;94.8;47.7;72.9;381;5.0
NEU;20190707;85.7;28.6;16.6;22.6;3.2;88.6;34.0;58.3;667;11.9
NEU;20190708;28.1;26.4;17.9;21.1;0.0;73.9;49.3;62.2;340;8.3
NEU;20190709;41.0;24.6;15.7;19.8;0.0;77.6;33.5;56.8;765;14.0
NEU;20190710;38.9;25.2;13.6;19.2;0.0;64.3;28.6;45.4;802;13.0
NEU;20190711;12.6;21.4;14.1;17.8;0.0;72.8;44.8;59.4;19;2.9
NEU;20190712;46.4;26.3;14.6;20.9;0.0;78.0;36.4;54.4;223;10.1
NEU;20190713;51.8;25.9;15.8;20.3;0.1;73.5;30.6;50.2;678;11.9
NEU;20190714;81.4;25.9;14.2;18.7;1.7;85.3;36.1;59.8;529;15.1
NEU;20190715;43.2;22.8;13.4;17.8;1.0;95.4;45.6;67.8;295;10.8
NEU;20190716;43.9;27.5;14.2;21.0;0.0;89.5;32.7;55.4;824;6.8
NEU;20190717;45.0;28.3;15.1;22.0;0.0;73.1;19.7;43.6;804;7.6
NEU;20190718;34.9;27.8;16.1;22.1;0.0;68.4;26.0;46.0;412;5.8
NEU;20190719;29.9;29.3;17.8;23.7;0.0;67.7;28.4;47.3;787;7.6
NEU;20190720;42.5;30.5;17.3;24.0;0.0;79.2;31.7;53.5;583;7.9
NEU;20190721;47.9;31.0;19.1;24.7;1.8;95.0;36.4;55.8;640;8.3
NEU;20190722;31.3;32.5;18.7;25.1;0.0;78.2;33.8;54.9;698;5.8
NEU;20190723;21.2;34.2;19.9;26.6;0.0;76.3;24.0;49.8;832;4.3
NEU;20190724;16.6;35.8;20.6;28.1;0.0;76.0;26.5;47.7;756;4.3
NEU;20190725;40.7;35.5;21.4;27.9;0.0;65.3;18.8;43.6;650;4.7
NEU;20190726;114.5;34.0;18.3;25.1;39.7;96.1;29.3;63.4;572;7.9
NEU;20190727;31.7;27.0;17.6;20.4;0.6;91.3;52.2;77.5;311;7.6
NEU;20190728;31.7;17.5;14.7;16.4;23.9;96.3;81.4;89.5;0;7.9
NEU;20190729;28.4;24.2;14.4;18.8;0.0;91.8;50.5;71.3;442;7.6
NEU;20190730;56.9;29.1;14.8;20.0;2.2;90.2;38.8;67.3;573;9.0
NEU;20190731;39.2;24.3;17.1;20.1;0.0;73.3;41.1;53.8;390;9.4
NEU;20190801;22.3;26.8;14.8;20.8;0.4;78.5;36.5;54.1;622;7.2
NEU;20190802;19.1;25.0;17.1;20.2;0.6;91.6;46.6;64.8;350;5.0
NEU;20190803;35.3;26.0;15.7;20.8;0.0;82.2;37.3;58.7;680;6.5
NEU;20190804;14.0;27.6;14.8;21.2;0.0;80.9;33.6;57.3;801;3.6
NEU;20190805;40.7;30.5;18.3;24.5;0.1;82.0;35.5;55.7;523;8.6
NEU;20190806;24.5;24.0;17.8;20.6;4.9;94.8;61.7;82.5;189;7.2
NEU;20190807;43.9;22.7;16.8;19.0;23.8;97.9;62.3;82.3;40;10.8
NEU;20190808;13.0;26.0;14.4;20.3;0.0;92.1;41.9;68.0;705;4.7
NEU;20190809;43.6;29.9;17.0;22.6;3.3;96.3;42.2;70.9;558;4.7
NEU;20190810;53.3;24.6;16.8;20.1;3.8;96.9;51.0;74.7;288;8.3
NEU;20190811;87.5;26.4;15.2;18.9;9.4;94.8;44.8;77.7;486;8.6
NEU;20190812;32.0;21.3;15.4;17.5;1.9;96.5;47.1;74.4;224;7.9
NEU;20190813;46.8;21.6;13.6;17.4;0.0;70.2;41.9;54.4;514;11.2
NEU;20190814;15.8;21.9;10.8;16.8;0.0;74.8;40.8;58.6;795;5.0
NEU;20190815;67.7;23.8;14.1;18.6;0.0;85.8;43.8;61.4;311;13.3
NEU;20190816;19.1;23.4;14.0;18.7;0.0;80.9;33.4;60.3;766;5.4
NEU;20190817;41.4;27.4;15.1;20.8;0.0;80.3;29.8;59.8;169;5.8
NEU;20190818;46.1;32.2;17.5;23.8;5.3;94.4;33.1;59.9;656;9.0
NEU;20190819;26.6;22.3;16.1;18.5;14.3;96.8;71.1;88.7;46;6.5
NEU;20190820;18.4;16.9;11.7;14.7;19.1;96.5;81.0;92.9;0;5.0
NEU;20190821;56.5;20.4;11.1;16.1;0.1;92.5;54.9;71.5;498;19.8
NEU;20190822;35.3;21.3;13.7;17.5;0.0;83.8;65.9;74.8;501;11.2
NEU;20190823;32.0;21.2;13.0;17.5;0.0;94.2;65.4;77.7;301;8.6
NEU;20190824;20.9;24.9;13.8;19.2;0.0;94.7;51.4;77.4;567;4.7
NEU;20190825;13.7;26.5;15.3;20.5;0.0;94.1;41.6;71.9;678;4.3
NEU;20190826;11.2;26.7;15.3;20.4;0.0;90.9;33.4;63.1;761;4.0
NEU;20190827;30.6;26.7;15.4;21.1;0.0;84.3;45.8;65.1;619;4.0
NEU;20190828;41.0;26.7;17.5;22.0;0.2;88.1;46.8;70.1;504;5.8
NEU;20190829;40.7;27.2;17.8;22.3;0.0;86.2;48.8;69.7;570;6.8
NEU;20190830;23.8;28.7;17.6;22.9;0.0;89.1;38.3;69.1;660;5.0
NEU;20190831;20.9;29.2;17.4;22.7;0.0;89.8;39.5;66.2;699;5.0
NEU;20190901;56.5;25.8;17.6;20.9;2.8;85.3;49.2;66.7;233;11.2
NEU;20190902;45.4;19.5;14.6;17.0;0.0;77.8;58.0;68.2;44;10.1
NEU;20190903;34.2;22.9;11.8;17.3;0.0;81.8;35.5;60.4;743;9.7
NEU;20190904;45.0;25.3;11.6;18.5;0.0;84.3;27.2;56.4;741;7.6
NEU;20190905;52.2;18.8;13.1;15.3;0.0;73.7;45.1;59.2;71;15.1
NEU;20190906;33.8;16.3;12.4;14.0;0.0;80.1;54.3;69.7;0;8.6
NEU;20190907;59.4;21.4;11.2;15.6;0.0;83.5;34.8;59.9;454;10.1
NEU;20190908;37.8;15.0;10.1;12.6;1.2;92.2;54.9;67.5;51;6.5
NEU;20190909;23.4;17.3;9.5;13.7;0.0;76.0;30.8;56.2;573;6.8
NEU;20190910;33.1;20.9;10.5;15.6;0.0;83.7;36.9;58.2;673;8.6
NEU;20190911;29.5;20.8;10.9;15.7;0.0;83.3;42.5;64.2;374;4.7
NEU;20190912;20.5;23.7;11.4;17.6;0.0;88.7;39.2;60.4;726;4.0
NEU;20190913;20.5;26.0;12.6;18.8;0.0;85.6;43.9;65.1;724;4.3
NEU;20190914;27.4;24.7;14.9;19.3;0.0;87.9;52.2;73.4;594;6.5
NEU;20190915;15.5;26.0;14.8;19.9;0.0;97.4;50.6;73.7;548;3.6
NEU;20190916;26.3;27.9;15.3;21.2;0.0;86.7;32.0;63.4;682;5.4
NEU;20190917;51.5;27.1;15.7;20.0;0.0;84.5;28.9;62.6;674;8.3
NEU;20190918;48.6;20.5;13.8;16.2;0.0;70.8;44.2;56.0;404;19.8
NEU;20190919;73.4;19.3;11.0;14.6;0.0;58.7;31.5;43.8;687;26.3
NEU;20190920;43.9;19.6;9.3;14.3;0.0;64.0;38.7;51.6;693;14.4
NEU;20190921;13.7;21.6;9.2;15.5;0.0;79.6;47.6;65.7;678;3.6
NEU;20190922;69.1;23.2;13.1;17.7;14.2;95.6;48.4;74.8;276;6.8
NEU;20190923;34.9;20.4;11.1;15.1;2.6;95.9;39.3;72.6;338;9.7
NEU;20190924;55.1;17.0;9.6;13.4;1.8;94.4;64.5;84.2;10;8.6
NEU;20190925;52.6;19.3;13.7;15.9;1.5;89.6;50.1;67.4;175;16.6
NEU;20190926;49.3;19.8;12.9;16.1;0.5;95.1;62.8;80.5;70;14.8
NEU;20190927;61.6;23.3;14.1;18.3;1.1;82.5;44.3;65.7;249;16.2
NEU;20190928;58.0;20.6;12.2;16.0;0.0;72.7;39.5;57.5;418;17.6
NEU;20190929;69.8;23.9;9.2;17.7;0.0;87.1;30.6;56.7;607;15.1
NEU;20190930;70.2;22.1;11.9;17.8;0.0;76.5;33.8;54.3;615;15.5
NEU;20191001;72.0;22.4;9.9;15.1;14.0;96.2;44.8;74.2;428;9.0
NEU;20191002;55.8;17.5;8.5;13.0;1.7;93.5;55.3;75.5;95;12.6
NEU;20191003;25.2;14.5;5.2;10.1;0.0;91.0;44.1;68.1;586;7.6
NEU;20191004;58.0;13.4;6.9;11.0;0.1;90.4;60.6;74.8;0;14.4
NEU;20191005;35.3;14.5;10.4;12.3;3.9;97.7;68.4;88.1;13;9.7
NEU;20191006;54.7;14.9;9.1;12.4;4.4;97.3;64.6;84.9;3;10.1
NEU;20191007;28.4;14.9;7.6;10.6;0.1;94.4;57.2;77.7;139;5.4
NEU;20191008;47.2;18.1;7.4;14.0;0.0;90.7;57.5;72.5;220;11.9
NEU;20191009;47.9;17.7;9.9;12.3;16.0;97.8;68.7;85.1;0;15.1
NEU;20191010;43.6;15.3;7.8;11.7;1.4;90.0;53.0;72.4;199;13.3
NEU;20191011;13.0;15.4;6.2;10.4;0.0;96.1;62.7;84.2;563;3.6
NEU;20191012;19.8;18.7;8.0;13.3;0.0;97.9;59.8;83.0;443;4.3
NEU;20191013;19.1;21.2;10.9;15.3;0.0;98.3;56.6;82.0;600;4.0
NEU;20191014;14.4;19.9;11.1;14.7;0.0;97.4;56.1;81.7;519;3.2
NEU;20191015;35.3;14.6;9.0;11.8;16.0;98.5;76.7;89.0;0;8.6
NEU;20191016;28.1;15.0;8.2;10.8;0.0;91.8;52.6;77.8;543;7.9
NEU;20191017;11.9;15.2;9.0;11.9;3.9;98.9;60.3;87.2;189;3.2
NEU;20191018;33.5;17.1;11.6;13.4;21.1;98.5;70.4;90.5;62;7.2
NEU;20191019;20.9;13.8;11.2;12.1;35.3;99.2;84.6;95.8;7;6.8
NEU;20191020;28.1;12.9;10.6;11.7;1.9;99.1;91.9;96.3;0;4.0
NEU;20191021;16.9;14.1;12.2;13.1;13.3;99.4;95.9;98.0;0;4.7
NEU;20191022;37.8;14.1;11.2;12.9;0.0;100.0;78.9;90.5;0;6.8
NEU;20191023;22.7;13.8;11.3;12.8;0.0;96.2;81.9;88.3;1;4.7
NEU;20191024;25.9;16.6;10.9;13.2;0.3;96.8;74.5;86.8;60;6.8
NEU;20191025;14.0;15.5;8.8;11.5;0.1;98.8;61.7;86.7;382;3.2
NEU;20191026;14.8;14.4;8.7;11.0;0.0;98.7;74.6;90.9;309;2.9
NEU;20191027;12.6;14.6;8.9;11.9;0.2;100.0;76.7;90.7;126;2.9
NEU;20191028;19.1;14.4;10.3;12.5;4.8;98.6;79.6;93.3;0;5.8
NEU;20191029;27.4;10.2;8.0;9.4;1.2;98.9;88.5;93.8;0;10.1
NEU;20191030;24.5;8.8;6.9;7.9;0.6;94.7;87.1;91.5;0;9.4
NEU;20191031;15.8;10.1;7.4;8.7;0.1;98.3;84.3;91.9;0;5.4
NEU;20191101;56.5;13.9;8.7;11.3;6.5;98.8;67.4;89.4;0;11.2
NEU;20191102;56.9;14.7;10.8;12.9;13.4;96.6;70.9;88.3;23;20.2
NEU;20191103;61.6;11.1;7.6;9.8;11.6;97.3;76.3;89.6;9;15.8
NEU;20191104;71.6;13.1;8.2;10.3;5.8;93.9;69.8;83.0;48;25.6
NEU;20191105;43.2;11.9;6.4;8.9;1.3;91.9;64.7;79.0;176;10.1
NEU;20191106;44.3;11.4;6.5;8.0;0.1;87.5;54.8;73.8;70;10.1
NEU;20191107;47.5;8.7;5.4;6.7;2.6;91.2;72.3;82.7;1;12.2
NEU;20191108;14.8;6.1;2.3;4.7;6.3;96.8;84.6;90.8;0;4.7
NEU;20191109;13.7;7.4;1.9;4.4;0.0;99.9;69.9;87.8;6;4.3
NEU;20191110;17.6;6.4;1.8;3.7;0.0;100.0;77.0;88.1;203;5.8
NEU;20191111;27.0;5.6;1.2;3.2;0.7;100.0;74.9;90.3;0;5.8
NEU;20191112;37.1;8.9;2.3;5.6;0.0;80.2;51.8;65.0;348;12.2
NEU;20191113;27.4;6.8;0.5;4.0;1.5;96.6;51.8;74.9;102;6.8
NEU;20191114;30.6;5.6;1.2;3.2;0.0;94.2;58.3;81.5;4;6.1
NEU;20191115;51.5;6.8;2.6;4.4;1.8;92.8;63.5;79.2;230;9.0
NEU;20191116;23.0;8.0;2.1;4.3;0.0;95.3;65.7;82.9;252;4.7
NEU;20191117;29.9;4.3;2.3;3.3;5.7;97.1;78.6;89.4;0;7.9
NEU;20191118;42.8;6.9;1.0;3.7;2.5;93.5;59.3;77.8;110;13.3
NEU;20191119;25.9;5.9;0.0;3.4;0.0;95.2;62.3;76.0;192;7.9
NEU;20191120;13.7;4.8;3.2;4.1;0.0;85.4;67.0;77.9;0;3.6
NEU;20191121;14.4;4.1;2.2;3.4;0.0;95.6;85.5;90.0;0;3.6
NEU;20191122;32.8;4.7;3.6;4.1;0.0;98.2;85.2;91.9;0;7.6
NEU;20191123;11.5;7.6;2.6;4.9;0.0;96.0;77.2;87.8;89;3.2
NEU;20191124;16.6;9.6;3.8;6.3;0.0;100.0;70.8;88.7;171;3.2
NEU;20191125;9.4;7.7;4.4;6.2;0.0;98.9;85.2;91.9;5;2.5
NEU;20191126;12.2;7.8;5.2;6.5;0.0;98.8;87.4;94.4;0;2.5
NEU;20191127;61.2;11.1;5.7;8.8;6.4;98.5;68.4;84.4;132;16.6
NEU;20191128;55.1;9.7;6.0;7.8;15.5;94.2;76.0;87.4;0;19.4
NEU;20191129;40.3;8.2;5.6;6.7;9.3;93.6;78.4;85.4;0;13.0
NEU;20191130;36.0;6.6;3.7;5.1;0.0;89.5;64.2;77.5;74;12.2
NEU;20191201;33.5;4.1;2.9;3.5;2.2;97.2;80.8;89.6;0;5.8
NEU;20191202;40.7;4.9;-0.2;3.1;0.1;97.5;67.8;82.0;37;12.6
NEU;20191203;48.6;3.9;-0.1;1.5;0.0;78.4;62.2;69.9;452;16.2
NEU;20191204;14.8;2.5;-1.2;1.0;0.0;88.1;72.0;79.9;93;4.3
NEU;20191205;19.4;2.9;0.1;1.2;0.0;94.8;81.7;88.8;9;5.8
NEU;20191206;42.5;8.3;0.0;4.0;0.0;93.2;50.1;75.9;221;11.9
NEU;20191207;47.5;11.6;6.4;8.9;0.0;82.3;52.2;65.1;82;16.6
NEU;20191208;74.9;10.0;4.9;7.6;0.1;87.1;60.7;75.1;289;17.6
NEU;20191209;77.4;8.2;3.8;5.6;13.0;92.9;56.9;79.5;5;20.5
NEU;20191210;44.6;6.2;-0.7;2.8;0.1;85.2;44.3;66.8;458;8.6
NEU;20191211;47.9;3.3;-1.1;1.5;2.6;93.5;77.1;87.4;0;9.4
NEU;20191212;49.7;5.0;0.9;2.8;3.9;96.2;59.6;76.6;129;16.9
NEU;20191213;67.7;6.0;0.9;4.0;12.4;95.9;57.6;78.9;89;24.1
NEU;20191214;75.2;10.3;2.8;7.5;6.1;91.9;39.8;76.1;166;24.1
NEU;20191215;57.2;12.7;7.1;10.2;0.1;89.7;59.4;75.3;12;14.8
NEU;20191216;19.4;8.3;4.9;6.4;0.0;96.6;79.6;88.7;56;2.9
NEU;20191217;16.6;7.1;4.1;5.5;0.0;98.5;87.8;93.7;5;2.9
NEU;20191218;20.2;11.9;4.9;7.5;0.8;99.4;64.7;86.7;184;3.6
NEU;20191219;15.8;5.4;2.3;3.6;0.0;100.0;91.8;99.6;1;2.9
NEU;20191220;56.5;9.8;2.1;4.7;13.7;100.0;82.4;94.6;0;8.6
NEU;20191221;44.3;7.9;3.7;5.6;7.3;98.3;77.3;91.4;121;8.6
NEU;20191222;60.5;7.7;4.3;6.1;14.2;93.5;74.3;87.2;4;20.2
NEU;20191223;48.6;7.2;4.5;5.7;5.5;94.1;68.4;80.5;0;14.4
NEU;20191224;54.0;9.1;3.3;6.4;15.9;96.8;62.7;82.3;61;17.6
NEU;20191225;48.2;8.1;2.3;6.4;1.2;86.5;60.8;75.9;0;14.0
NEU;20191226;39.2;6.5;1.3;3.7;1.2;98.5;76.1;87.5;3;7.6
NEU;20191227;51.5;7.7;3.7;5.7;13.8;95.2;80.3;88.5;30;12.6
NEU;20191228;52.6;6.3;1.2;4.3;0.0;92.1;69.2;80.0;293;20.9
NEU;20191229;38.5;1.6;-0.9;0.2;0.0;88.4;75.2;82.2;198;9.0
NEU;20191230;14.8;0.8;-2.0;-0.5;0.0;93.2;78.8;89.8;0;4.0
NEU;20191231;12.2;1.5;-1.0;0.2;0.0;100.0;87.6;94.3;0;4.0
NEU;20200101;14.4;-0.3;-1.4;-0.9;0.0;100.0;92.7;97.5;0;2.9
NEU;20200102;21.6;1.9;-0.8;0.4;0.0;98.9;84.8;91.8;0;4.7
NEU;20200103;35.6;8.8;1.2;5.1;0.0;98.9;65.1;82.7;143;7.9
NEU;20200104;43.2;9.3;2.9;6.4;0.1;89.8;32.7;64.0;305;9.4
NEU;20200105;42.1;6.2;0.9;3.5;0.0;80.7;54.9;68.5;483;11.9
NEU;20200106;16.2;2.3;-1.0;0.9;0.0;97.2;81.0;90.2;14;4.3
NEU;20200107;31.0;7.1;0.3;3.9;0.0;97.3;71.6;85.1;299;6.8
NEU;20200108;16.9;4.5;-0.4;2.6;0.0;100.0;83.3;91.3;47;3.6
NEU;20200109;48.2;9.3;1.6;5.2;0.0;98.7;45.6;75.4;339;5.0
NEU;20200110;54.7;9.6;5.5;7.3;1.4;87.4;60.3;72.2;117;15.1
NEU;20200111;34.6;8.2;1.6;5.1;0.0;87.1;58.5;74.5;433;8.6
NEU;20200112;17.6;6.9;0.7;2.8;0.0;98.5;61.9;83.2;331;2.9
NEU;20200113;11.9;3.7;-0.2;1.5;0.0;95.3;81.4;89.5;131;2.5
NEU;20200114;27.0;9.0;-0.8;3.6;0.0;100.0;57.5;81.4;217;4.3
NEU;20200115;34.6;11.0;1.5;5.8;0.0;89.8;51.5;72.8;496;6.8
NEU;20200116;11.2;8.2;2.6;5.1;0.0;91.2;64.3;78.6;499;3.2
NEU;20200117;22.0;5.3;0.3;3.1;3.8;96.8;84.3;91.7;12;5.4
NEU;20200118;40.7;6.7;0.1;4.0;0.4;89.5;46.3;66.3;363;11.2
NEU;20200119;47.5;5.5;-0.2;2.0;0.0;76.3;47.9;62.8;321;16.2
NEU;20200120;64.4;4.0;-0.2;1.4;0.0;81.6;54.5;67.6;333;23.4
NEU;20200121;25.6;3.0;-2.2;0.0;0.0;83.7;65.2;76.2;415;6.1
NEU;20200122;24.1;3.8;-2.6;0.2;0.0;96.9;64.6;81.0;469;4.7
NEU;20200123;22.7;-0.9;-2.8;-1.9;0.0;96.5;86.8;91.9;0;6.5
NEU;20200124;9.4;1.3;-1.5;-0.3;0.0;100.0;91.4;98.6;0;2.5
NEU;20200125;12.6;1.3;0.4;1.0;0.0;100.0;96.8;99.4;0;2.9
NEU;20200126;19.4;4.2;-0.5;1.9;1.7;100.0;87.6;97.0;0;4.0
NEU;20200127;69.5;7.3;3.2;5.5;2.3;95.4;70.8;85.5;0;14.8
NEU;20200128;110.2;7.2;2.2;5.4;11.0;92.4;52.7;73.1;0;31.0
NEU;20200129;58.0;6.9;2.2;4.6;8.4;92.5;67.6;83.8;32;16.6
NEU;20200130;40.3;7.5;1.8;5.2;4.2;95.3;65.3;85.6;97;11.5
NEU;20200131;41.8;12.8;7.2;9.1;0.4;96.5;73.3;87.8;130;14.0
NEU;20200201;52.6;12.0;6.7;9.4;0.4;94.8;67.6;83.7;33;14.8
NEU;20200202;60.5;12.5;8.6;10.3;13.1;95.2;68.2;85.9;0;22.7
NEU;20200203;60.5;13.8;10.5;12.6;0.1;85.7;48.9;69.7;0;22.7
NEU;20200204;100.1;13.8;0.9;4.6;14.0;95.4;48.8;73.1;173;19.4
NEU;20200205;46.1;7.7;2.4;4.5;0.0;80.5;40.7;58.1;456;12.2
NEU;20200206;40.7;5.7;0.0;2.1;0.0;81.7;42.2;63.3;408;10.1
NEU;20200207;11.9;5.3;-2.0;1.4;0.0;85.6;53.8;70.8;552;2.9
NEU;20200208;10.1;6.3;-0.9;2.4;0.0;89.0;58.8;76.4;468;2.5
NEU;20200209;109.4;11.4;0.1;6.6;0.0;96.0;43.0;69.1;315;20.2
NEU;20200210;99.0;12.1;8.2;10.3;3.3;84.7;45.4;66.6;222;38.2
NEU;20200211;70.9;8.3;4.6;6.1;8.5;91.1;53.8;71.4;27;24.5
NEU;20200212;50.8;7.8;1.4;4.7;0.1;83.6;44.7;59.8;49;15.8
NEU;20200213;110.9;8.5;0.0;4.2;20.0;91.0;52.9;74.9;3;19.8
NEU;20200214;41.0;10.5;3.0;6.0;1.1;91.1;55.9;75.5;208;11.5
NEU;20200215;18.0;8.6;1.7;5.1;0.0;95.3;64.8;80.8;491;3.2
NEU;20200216;44.3;13.8;5.5;10.0;0.0;86.2;49.3;61.3;240;14.0
NEU;20200217;62.3;11.4;5.0;8.8;3.8;89.3;61.3;71.8;3;18.0
NEU;20200218;41.8;10.1;4.7;6.5;0.0;70.1;38.4;55.8;403;15.1
NEU;20200219;61.2;6.9;2.6;4.6;3.0;92.4;58.5;74.8;82;16.6
NEU;20200220;46.1;10.6;2.2;6.8;0.1;83.8;39.2;65.9;582;11.5
NEU;20200221;70.9;9.7;3.0;6.4;0.6;88.2;30.2;53.1;533;9.4
NEU;20200222;33.1;12.9;0.8;7.1;0.0;81.8;26.5;58.3;561;7.9
NEU;20200223;50.0;16.8;8.9;12.6;0.0;61.5;23.0;42.7;57;17.3
NEU;20200224;55.4;17.9;9.4;13.0;0.0;76.1;36.1;57.0;617;14.0
NEU;20200225;67.3;13.0;4.8;8.6;5.3;91.1;24.5;63.1;0;25.6
NEU;20200226;75.2;6.0;0.1;2.3;8.7;98.1;52.0;76.9;123;18.4
NEU;20200227;88.6;7.2;0.4;2.7;8.5;93.1;56.7;78.9;10;25.6
NEU;20200228;26.6;6.9;0.6;4.4;0.2;72.1;43.8;57.5;487;8.3
NEU;20200229;83.9;13.7;4.6;8.0;8.3;90.6;44.3;69.5;153;18.4
NEU;20200301;95.4;12.1;5.6;7.9;2.9;89.3;48.7;69.4;372;21.2
NEU;20200302;48.6;5.9;3.1;4.5;10.7;92.9;65.0;85.7;0;11.2
NEU;20200303;55.8;8.0;1.5;4.7;1.3;90.2;48.5;63.9;395;10.8
NEU;20200304;29.9;8.5;1.9;5.6;0.0;74.3;39.7;60.5;472;7.6
NEU;20200305;67.0;8.3;5.4;6.4;33.6;97.4;62.1;88.8;0;16.6
NEU;20200306;53.3;8.5;4.3;5.7;0.3;85.2;44.3;63.3;174;18.7
NEU;20200307;40.7;8.5;1.1;4.5;0.2;83.7;39.5;57.1;320;9.7
NEU;20200308;37.1;10.4;-0.3;5.0;0.9;87.1;38.1;64.6;495;6.8
NEU;20200309;39.2;8.4;4.0;5.9;3.4;91.0;58.7;76.2;149;10.4
NEU;20200310;54.4;7.5;3.4;5.1;6.0;95.2;71.8;87.1;0;18.7
NEU;20200311;31.3;16.2;7.1;11.0;0.0;89.5;56.4;75.4;258;11.9
NEU;20200312;83.2;15.5;8.7;12.2;0.0;80.7;49.9;65.6;93;18.7
NEU;20200313;56.5;11.5;4.3;8.1;0.0;70.6;32.5;50.8;421;13.3
NEU;20200314;25.2;9.7;3.8;6.4;0.0;75.2;42.9;58.5;196;4.3
NEU;20200315;13.7;12.4;1.5;6.7;0.0;88.8;47.8;67.2;659;2.9
NEU;20200316;18.7;15.9;3.8;9.4;0.0;90.4;34.6;63.2;651;3.6
NEU;20200317;16.6;15.9;5.9;10.7;0.0;85.5;39.0;62.1;406;3.2
NEU;20200318;17.3;17.0;6.3;11.6;0.0;90.9;42.9;65.3;658;2.9
NEU;20200319;10.4;17.4;6.3;11.6;0.0;95.9;49.3;69.2;653;2.9
NEU;20200320;53.3;18.6;7.4;11.0;0.2;94.6;37.8;74.0;298;5.0
NEU;20200321;50.8;14.9;4.4;8.1;0.0;100.0;58.7;81.6;405;13.3
NEU;20200322;76.3;5.6;1.8;4.2;0.0;84.2;48.8;68.7;0;26.3
NEU;20200323;61.6;7.6;-0.4;3.0;0.0;65.3;26.8;46.1;552;27.4
NEU;20200324;60.1;8.1;-1.1;3.2;0.0;47.9;27.5;38.0;703;27.4
NEU;20200325;58.3;8.0;-0.2;3.6;0.0;55.5;29.0;43.8;694;22.0
NEU;20200326;46.1;8.9;-0.7;3.8;0.0;66.8;32.3;50.2;639;17.3
NEU;20200327;15.1;11.4;0.2;5.9;0.0;78.4;44.3;60.2;590;3.6
NEU;20200328;33.1;16.5;2.8;9.5;0.0;86.3;34.5;58.3;626;4.7
NEU;20200329;67.7;11.7;2.0;7.1;0.3;92.4;46.4;64.2;313;14.8
NEU;20200330;66.6;4.8;1.6;2.8;0.0;87.1;46.9;63.5;170;29.5
NEU;20200331;68.4;9.2;-0.1;4.5;0.0;60.0;24.6;38.5;728;27.4
NEU;20200401;37.4;10.7;-0.3;5.3;0.0;60.2;34.3;46.1;729;7.2
NEU;20200402;54.7;14.3;1.2;7.9;0.0;78.4;25.1;43.6;721;8.6
NEU;20200403;48.6;13.9;3.3;8.4;0.0;73.8;30.0;48.1;723;7.9
NEU;20200404;37.4;15.5;4.5;10.5;0.0;76.3;30.8;45.6;725;9.4
NEU;20200405;12.2;17.5;4.8;11.0;0.0;76.0;25.2;50.1;736;3.6
NEU;20200406;27.4;19.4;5.8;12.6;0.0;76.5;24.2;47.1;738;4.7
NEU;20200407;41.0;22.0;6.3;13.9;0.0;75.0;22.4;45.6;742;6.5
NEU;20200408;27.7;20.3;7.9;14.2;0.0;84.2;22.8;48.0;737;4.3
NEU;20200409;27.0;21.7;8.4;14.9;0.0;83.4;24.9;47.4;638;5.8
