 

stn;time;fu3010d1;tre200dn;tre200d0;rka150d0;ure200dn;ure200d0;sre000d0;fu3010d0;tre200dx;ure200dx
LUZ;20230824;59.8;34.0;19.7;25.7;0.3;86.0;39.4;63.5;519;5.0
LUZ;20230825;41.0;28.8;20.0;23.8;0.1;86.4;45.2;67.3;362;8.6
LUZ;20230826;34.2;21.6;16.6;19.1;17.5;94.8;72.5;85.7;30;5.4
LUZ;20230827;36.4;18.9;13.7;15.8;13.6;95.0;68.6;86.6;1;5.8
LUZ;20230828;29.5;14.2;11.1;12.8;52.8;95.1;83.9;92.5;0;7.6
LUZ;20230829;14.4;13.8;10.9;12.2;7.4;95.0;71.6;87.6;0;3.2
LUZ;20230830;23.8;18.9;11.2;14.7;0.1;92.7;55.8;76.3;236;4.7
LUZ;20230831;21.6;18.8;12.4;15.7;0.0;93.0;60.9;78.1;101;4.3
LUZ;20230901;20.2;25.5;12.1;18.8;0.0;92.4;44.8;70.3;641;5.0
LUZ;20230902;24.1;27.0;13.5;19.8;0.0;92.5;37.9;69.7;725;5.0
LUZ;20230903;23.4;26.8;14.5;20.2;0.0;91.6;49.6;72.1;581;5.4
LUZ;20230904;17.6;26.8;15.3;20.4;0.0;91.3;51.5;75.2;728;4.7
LUZ;20230905;19.1;27.0;14.7;20.4;0.0;91.8;53.2;73.7;726;5.4
LUZ;20230906;19.1;27.3;14.4;20.8;0.0;93.8;48.9;74.1;724;4.7
LUZ;20230907;19.8;28.3;17.2;22.3;0.0;93.7;54.2;76.4;721;4.7
LUZ;20230908;20.5;28.6;17.9;23.0;0.0;93.0;50.1;74.9;618;4.0
LUZ;20230909;20.5;28.9;18.1;22.9;0.0;93.3;52.0;75.7;603;4.0
LUZ;20230910;18.4;29.3;18.1;23.0;0.0;93.0;40.9;72.6;707;4.0
LUZ;20230911;18.0;29.6;17.1;22.7;0.0;90.9;43.6;70.7;716;4.3
LUZ;20230912;32.0;28.1;16.5;21.2;2.8;93.3;44.1;76.0;379;4.7
LUZ;20230913;21.2;20.9;16.1;17.9;11.9;94.9;73.8;87.8;6;3.6
LUZ;20230914;15.5;20.0;15.9;17.7;1.8;94.9;73.7;87.1;7;4.7
LUZ;20230915;16.2;23.5;15.8;18.9;0.0;93.3;60.9;80.9;329;4.3
LUZ;20230916;24.5;25.9;15.0;19.7;0.0;94.3;51.1;76.8;371;4.7
LUZ;20230917;16.2;27.1;16.6;20.8;0.0;90.8;48.8;73.8;541;3.6
LUZ;20230918;48.2;21.6;15.0;18.0;4.3;93.1;43.2;79.4;10;8.3
LUZ;20230919;18.7;21.7;14.7;17.5;0.4;90.7;62.6;78.6;266;4.7
LUZ;20230920;20.2;23.8;12.4;18.0;0.0;93.3;51.6;76.0;645;4.0
LUZ;20230921;64.1;23.7;13.9;18.7;17.1;94.3;53.4;76.2;272;6.5
LUZ;20230922;27.0;17.2;11.1;14.4;10.8;94.7;63.1;83.2;18;5.8
LUZ;20230923;19.4;17.0;9.3;12.6;4.2;94.2;50.3;78.8;106;4.7
LUZ;20230924;27.4;18.9;8.5;12.5;0.0;93.0;52.2;78.7;379;6.1
LUZ;20230925;16.2;19.7;7.5;12.9;0.0;93.9;54.3;79.2;654;4.0
LUZ;20230926;21.2;21.7;8.6;14.4;0.0;92.8;50.3;77.3;660;4.0
LUZ;20230927;18.7;22.5;9.6;15.2;0.0;93.7;48.2;78.4;643;4.3
LUZ;20230928;14.4;24.4;12.0;16.8;0.0;91.2;44.2;73.1;576;4.0
LUZ;20230929;25.6;25.0;10.6;18.1;0.0;91.4;46.0;69.8;464;4.3
LUZ;20230930;19.8;22.0;14.6;18.2;0.0;87.2;57.5;72.9;245;4.3
LUZ;20231001;13.7;22.0;11.9;16.0;0.0;93.4;59.8;79.8;583;4.3
LUZ;20231002;15.5;24.2;10.2;16.3;0.0;93.2;45.3;74.3;630;3.6
LUZ;20231003;55.8;27.0;11.4;17.7;1.7;92.4;35.4;72.0;450;8.3
LUZ;20231004;20.2;19.7;10.7;15.2;0.0;90.0;55.3;75.2;343;5.0
LUZ;20231005;18.7;19.9;9.5;13.8;0.0;93.4;61.7;80.0;411;4.3
LUZ;20231006;15.8;20.6;9.1;13.8;0.0;92.2;53.9;79.8;510;4.0
LUZ;20231007;22.7;21.6;8.4;14.1;0.0;93.3;45.3;74.1;568;4.3
LUZ;20231008;12.2;24.5;9.7;15.8;0.0;88.3;40.3;70.4;591;3.2
LUZ;20231009;14.0;25.3;10.1;17.0;0.0;90.0;36.1;69.9;517;3.6
LUZ;20231010;11.9;23.1;11.1;16.1;0.0;90.8;48.0;75.8;448;3.2
LUZ;20231011;14.4;24.2;10.4;16.0;0.0;91.2;45.2;72.7;599;4.3
LUZ;20231012;14.0;24.4;10.1;15.9;0.0;88.0;38.7;67.6;458;4.3
LUZ;20231013;14.4;24.1;9.7;15.9;0.0;79.7;35.6;63.0;588;4.0
LUZ;20231014;60.8;21.0;9.8;14.6;14.6;94.5;51.5;80.1;131;9.0
LUZ;20231015;24.5;12.9;6.7;9.4;1.9;94.1;58.6;82.2;32;4.0
LUZ;20231016;16.9;12.1;5.7;7.7;0.0;90.9;62.8;78.5;250;4.7
LUZ;20231017;14.8;12.6;4.7;8.4;0.0;92.3;69.6;84.0;344;4.3
LUZ;20231018;19.1;12.8;8.2;10.2;0.0;91.6;73.7;85.7;95;4.7
LUZ;20231019;15.5;19.1;10.2;14.4;0.0;94.0;65.2;83.7;265;3.2
LUZ;20231020;58.3;16.8;10.3;13.4;3.4;94.9;66.7;88.0;0;6.5
LUZ;20231021;36.0;13.9;8.4;11.7;7.6;94.6;78.1;89.4;0;5.8
LUZ;20231022;14.0;15.4;8.4;10.8;0.0;93.7;59.0;83.3;210;3.6
LUZ;20231023;22.3;15.0;8.9;11.6;0.0;92.1;69.8;84.2;206;4.0
LUZ;20231024;16.2;12.6;9.8;11.2;9.7;94.9;85.3;92.1;0;3.6
LUZ;20231025;74.9;14.5;7.9;11.4;3.7;95.6;65.3;83.6;160;7.6
LUZ;20231026;18.0;15.7;9.6;12.0;12.7;94.2;73.2;89.0;26;4.0
LUZ;20231027;74.5;16.2;7.9;11.6;3.9;94.8;43.2;71.7;295;11.5
LUZ;20231028;19.1;15.3;5.0;9.5;0.0;92.8;51.7;79.2;448;4.7
LUZ;20231029;26.6;17.3;5.7;10.5;0.0;92.6;48.0;78.3;298;4.0
LUZ;20231030;37.1;13.1;6.5;10.0;9.1;94.4;71.6;87.3;31;4.3
LUZ;20231031;41.0;12.8;5.5;9.8;0.0;93.0;63.9;80.1;10;5.8
LUZ;20231101;17.6;12.0;3.5;7.4;0.0;94.9;67.3;85.6;153;3.6
LUZ;20231102;49.0;9.2;4.8;7.7;6.7;95.2;69.5;89.4;0;6.1
LUZ;20231103;33.1;9.6;3.5;6.3;3.2;93.6;63.5;84.3;126;5.0
LUZ;20231104;74.2;10.1;1.5;5.8;15.8;94.9;62.0;84.7;108;8.3
LUZ;20231105;77.8;15.0;5.6;10.0;0.1;89.4;41.2;63.7;119;14.0
LUZ;20231106;50.8;13.4;3.7;8.6;0.9;92.0;52.4;76.1;321;5.8
LUZ;20231107;49.3;11.7;3.3;7.0;0.8;94.1;56.0;80.6;207;6.1
LUZ;20231108;14.8;11.2;1.0;4.9;0.0;94.7;48.5;80.0;491;4.3
LUZ;20231109;22.3;9.2;0.7;5.0;0.1;94.1;52.1;82.8;7;3.6
LUZ;20231110;46.4;10.5;3.6;6.4;3.3;95.6;50.3;80.2;110;6.8
LUZ;20231111;50.8;8.9;1.8;5.7;3.8;94.6;65.8;83.2;62;8.3
LUZ;20231112;72.0;12.9;0.2;5.4;12.1;98.1;56.0;85.8;0;6.1
LUZ;20231113;41.8;15.2;8.6;11.0;2.8;96.1;71.1;89.2;0;6.1
LUZ;20231114;64.8;13.6;9.1;11.0;64.8;97.0;61.1;87.9;0;10.4
LUZ;20231115;44.3;12.1;4.6;8.6;5.3;95.3;57.9;80.7;200;8.3
LUZ;20231116;118.4;14.4;2.4;7.2;0.5;96.8;46.5;79.2;15;13.0
LUZ;20231117;78.1;11.2;4.7;7.2;4.2;95.0;59.7;79.1;1;9.4
LUZ;20231118;38.2;7.5;0.8;5.0;9.6;96.6;67.8;88.0;48;4.7
LUZ;20231119;47.5;15.0;5.7;9.6;6.3;98.9;56.1;90.8;60;6.1
LUZ;20231120;52.6;12.9;5.8;9.1;0.0;96.2;52.5;79.8;18;6.1
LUZ;20231121;36.7;9.7;5.8;7.0;17.5;95.4;56.6;88.2;0;4.0
LUZ;20231122;28.4;6.6;3.2;4.9;1.8;95.3;81.8;87.4;0;5.8
LUZ;20231123;13.3;6.7;0.1;3.4;0.0;96.2;71.9;85.6;194;4.0
LUZ;20231124;55.8;12.6;0.5;5.0;3.6;96.8;49.6;80.5;103;11.5
LUZ;20231125;51.8;4.2;1.0;2.7;0.5;88.8;53.0;70.2;38;11.9
LUZ;20231126;59.8;5.6;-0.8;2.7;0.0;92.4;60.7;75.5;55;6.5
LUZ;20231127;27.0;5.3;-0.7;2.7;5.2;95.8;60.7;79.2;5;3.2
LUZ;20231128;54.4;6.4;0.0;3.6;4.1;95.8;68.0;80.6;9;9.7
LUZ;20231129;19.1;4.2;-1.4;1.0;0.0;92.3;53.3;77.1;362;4.3
LUZ;20231130;14.0;3.2;0.1;1.3;27.7;98.2;72.2;91.8;0;2.9
LUZ;20231201;13.3;4.5;0.1;2.5;31.9;98.2;90.4;95.4;0;3.2
LUZ;20231202;24.1;0.6;-2.1;-0.6;12.6;98.3;85.9;92.3;0;4.3
LUZ;20231203;-;-;-6.1;-3.8;0.0;95.4;78.1;88.1;397;2.9

stn;time;fu3010d1;tre200dx;tre200d0;rka150d0;ure200dx;ure200dn;sre000d0;fu3010d0;tre200dn;ure200d0
NEU;20230601;21.2;26.3;19.2;0.0;95.9;35.9;714;4.7;12.5;60.5
NEU;20230602;32.0;28.0;20.7;0.0;77.5;26.8;819;7.6;15.0;52.0
NEU;20230603;47.9;26.3;18.6;4.1;93.9;40.7;578;6.5;13.9;64.1
NEU;20230604;28.4;24.7;18.4;0.0;94.7;40.2;365;5.0;13.5;68.2
NEU;20230605;31.0;26.1;19.8;0.0;83.8;31.1;784;9.7;12.5;52.1
NEU;20230606;32.4;27.1;21.0;0.0;71.7;23.0;762;11.2;14.9;45.5
NEU;20230607;49.7;28.0;21.3;0.0;69.5;26.6;592;9.4;15.6;44.2
NEU;20230608;31.0;27.0;20.1;0.0;74.9;27.5;570;6.1;14.3;51.5
NEU;20230609;34.2;28.9;20.8;0.0;93.9;25.8;581;7.9;14.1;59.0
NEU;20230610;20.9;26.0;20.9;0.0;93.9;45.2;435;6.1;17.1;66.2
NEU;20230611;37.8;29.5;22.8;0.0;88.9;30.7;787;10.4;16.5;53.8
NEU;20230612;36.7;29.0;22.9;0.0;62.2;29.3;857;11.2;16.6;39.5
NEU;20230613;39.6;27.0;21.7;0.0;46.0;23.9;767;13.7;16.3;34.4
NEU;20230614;40.3;27.5;21.5;0.0;51.3;16.9;871;12.2;15.5;32.1
NEU;20230615;32.4;27.6;20.8;0.0;76.1;22.8;802;7.2;14.3;41.6
NEU;20230616;33.5;27.2;20.9;0.0;70.0;23.1;652;5.8;14.8;42.2
NEU;20230617;16.9;29.5;21.7;0.0;64.8;21.3;725;4.3;14.6;42.5
NEU;20230618;22.0;29.3;22.4;0.0;70.0;26.6;524;4.3;15.9;49.0
NEU;20230619;46.4;29.5;23.8;0.3;84.5;33.4;533;7.2;19.2;54.9
NEU;20230620;42.8;31.1;24.0;0.0;90.0;33.7;564;6.1;18.7;60.7
NEU;20230621;86.8;28.0;22.5;5.6;87.7;49.0;400;5.4;17.1;67.6
NEU;20230622;82.1;27.1;20.0;29.4;97.0;49.6;153;8.6;16.0;79.6
NEU;20230623;31.0;26.3;20.9;0.0;89.0;32.5;707;9.7;15.9;53.2
NEU;20230624;55.4;27.4;22.5;0.0;69.3;30.2;858;18.7;16.5;44.3
NEU;20230625;41.0;29.6;23.6;0.0;73.1;23.7;824;7.2;16.1;45.7
NEU;20230626;55.8;30.3;23.7;0.0;76.2;35.5;805;13.0;18.2;50.9
NEU;20230627;47.5;26.6;21.0;0.0;63.2;28.9;748;10.8;17.2;43.8
NEU;20230628;33.8;27.4;21.1;0.0;70.6;32.9;701;9.4;14.4;48.0
NEU;20230629;28.8;29.0;21.8;0.0;88.3;36.6;530;5.8;16.6;58.4
NEU;20230630;49.7;21.6;18.5;1.8;95.3;60.4;35;10.8;17.1;74.3
NEU;20230701;44.6;22.8;19.0;0.0;84.3;43.4;280;13.3;14.7;61.4
NEU;20230702;49.3;24.9;20.3;0.3;81.4;37.8;316;14.4;17.1;57.5
NEU;20230703;42.1;24.9;21.1;0.0;60.6;35.4;388;13.3;17.7;50.9
NEU;20230704;37.1;27.9;22.0;0.1;74.7;36.1;504;10.4;17.7;51.8
NEU;20230705;46.4;23.6;19.7;1.2;87.3;35.1;221;13.7;16.5;57.0
NEU;20230706;25.9;26.5;19.9;0.9;87.4;36.7;656;5.8;14.7;62.1
NEU;20230707;13.0;31.0;22.8;0.7;84.9;18.4;787;4.0;15.0;51.3
NEU;20230708;42.8;29.1;21.9;10.8;97.9;36.5;478;5.4;17.0;68.3
NEU;20230709;29.9;33.1;24.7;0.2;83.4;24.5;722;4.3;18.0;56.5
NEU;20230710;21.2;31.5;25.3;0.7;92.0;41.9;626;4.7;20.4;64.1
NEU;20230711;58.0;35.8;26.4;0.7;89.3;23.1;658;6.1;20.7;61.5
NEU;20230712;50.4;26.4;22.3;3.7;95.9;48.3;104;8.6;18.4;72.1
NEU;20230713;40.0;26.4;20.8;0.6;96.9;29.5;591;9.4;16.1;59.4
NEU;20230714;30.6;29.2;22.2;0.0;74.0;28.9;839;5.4;14.6;49.3
NEU;20230715;83.2;33.1;25.0;0.1;70.2;29.9;625;12.6;18.3;50.4
NEU;20230716;58.0;28.2;22.1;0.0;68.5;38.5;376;9.4;17.6;53.5
NEU;20230717;43.2;29.1;23.7;0.0;71.7;34.5;563;7.9;20.2;51.3
NEU;20230718;58.3;30.3;23.5;1.9;85.2;41.3;552;7.2;19.1;60.3
NEU;20230719;52.6;32.1;26.0;0.0;70.6;22.6;787;14.8;20.7;44.8
NEU;20230720;38.9;29.4;22.7;0.0;64.4;30.1;794;6.5;18.0;48.6
NEU;20230721;57.2;25.2;19.8;2.6;93.1;42.0;279;8.6;16.2;62.9
NEU;20230722;42.5;27.7;21.6;0.0;74.3;22.6;773;9.0;15.3;47.6
NEU;20230723;50.0;30.6;23.4;0.0;70.2;27.3;422;8.3;15.6;48.0
NEU;20230724;72.7;25.3;21.4;2.0;93.2;47.8;106;10.8;17.5;66.6
NEU;20230725;74.9;23.5;18.0;0.9;82.9;37.3;293;16.2;14.0;61.4
NEU;20230726;35.6;21.0;16.3;0.7;76.1;38.2;219;9.0;13.1;58.9
NEU;20230727;44.3;29.4;20.7;0.0;83.8;32.3;539;9.0;12.3;54.0
NEU;20230728;49.7;27.8;23.5;0.1;78.0;38.3;334;13.0;19.0;55.9
NEU;20230729;54.7;27.4;20.2;3.3;96.2;46.7;208;9.4;17.6;80.6
NEU;20230730;52.2;25.9;20.4;2.1;93.8;28.4;632;15.1;16.9;57.7
NEU;20230731;40.7;27.6;21.0;0.0;71.8;33.0;565;8.6;13.8;52.1
NEU;20230801;68.4;22.7;19.1;6.6;91.3;40.3;130;17.6;16.6;64.2
NEU;20230802;76.0;28.9;22.3;3.2;92.0;36.5;313;25.2;17.3;58.0
NEU;20230803;100.1;24.4;19.8;0.0;63.9;34.9;248;23.4;16.6;51.1
NEU;20230804;69.1;20.9;17.4;0.1;73.2;52.3;123;13.3;15.2;62.4
NEU;20230805;55.1;23.2;18.4;0.0;71.1;38.7;362;10.8;14.7;55.8
NEU;20230806;51.8;16.8;14.5;1.8;94.1;53.8;56;15.8;10.5;67.3
NEU;20230807;38.9;20.5;15.0;0.8;93.5;39.0;270;7.9;10.6;63.3
NEU;20230808;35.6;22.9;17.3;0.0;81.1;31.6;377;6.5;11.5;54.6
NEU;20230809;48.2;27.3;20.7;0.0;70.4;32.6;331;9.4;15.7;51.6
NEU;20230810;19.1;29.1;21.6;0.0;83.9;29.4;623;4.0;14.4;58.2
NEU;20230811;15.1;30.8;23.8;0.0;83.2;32.9;799;4.0;16.7;57.0
NEU;20230812;31.7;30.0;23.8;0.4;92.9;43.6;365;5.8;19.2;64.5
NEU;20230813;67.3;28.8;22.0;16.1;95.1;45.4;433;6.5;19.3;77.0
NEU;20230814;15.1;30.1;23.7;0.0;95.4;33.7;552;3.6;18.7;69.0
NEU;20230815;42.5;31.3;25.1;0.0;86.4;27.4;426;9.0;20.4;55.7
NEU;20230816;27.7;31.3;24.7;0.0;80.8;29.6;769;4.7;18.6;56.7
NEU;20230817;30.2;30.6;24.2;0.0;81.3;24.8;425;5.8;19.3;55.8
NEU;20230818;12.6;33.1;24.7;0.0;79.2;20.4;717;3.6;17.8;48.9
NEU;20230819;34.6;33.4;26.2;0.0;69.9;21.8;522;5.0;19.4;47.3
NEU;20230820;31.3;33.8;26.9;0.0;77.7;28.1;557;4.7;20.6;54.1
NEU;20230821;39.6;34.0;27.8;0.0;77.2;29.1;775;5.4;21.7;54.0
NEU;20230822;34.6;34.7;28.0;0.0;80.9;30.1;726;5.0;21.9;53.4
NEU;20230823;26.6;35.0;28.3;0.0;81.1;29.6;739;5.8;22.8;53.8
NEU;20230824;80.3;35.6;27.1;0.3;78.9;23.7;478;10.4;21.8;53.0
NEU;20230825;54.7;26.5;23.4;2.5;90.8;43.4;68;9.0;20.4;65.2
NEU;20230826;51.5;24.1;19.4;32.7;98.2;54.3;29;10.1;16.2;77.9
NEU;20230827;33.1;17.5;15.6;10.1;96.6;67.6;0;6.1;14.0;88.7
NEU;20230828;37.4;15.3;13.0;10.9;97.7;64.6;0;6.5;10.5;86.6
NEU;20230829;18.0;15.2;12.5;7.1;98.4;67.2;8;4.3;10.1;88.8
NEU;20230830;36.7;20.1;15.7;0.0;95.0;47.2;334;7.9;11.5;70.6
NEU;20230831;39.2;22.6;18.2;0.1;80.0;41.8;141;10.4;14.4;57.0
NEU;20230901;26.6;27.2;21.1;0.0;80.7;38.6;669;7.2;15.9;55.3
NEU;20230902;23.0;27.2;20.9;0.0;90.9;37.3;748;5.0;14.5;63.0
NEU;20230903;42.8;28.4;22.2;0.0;86.9;36.4;617;11.2;16.0;60.0
NEU;20230904;40.7;27.9;22.8;0.0;80.4;42.1;674;12.6;17.2;59.1
NEU;20230905;38.5;28.0;22.4;0.0;78.8;44.0;742;8.3;16.6;59.1
NEU;20230906;32.0;27.6;22.0;0.0;87.1;46.4;737;4.7;16.0;63.5
NEU;20230907;14.4;28.6;22.5;0.0;86.5;41.0;721;3.2;17.3;66.3
NEU;20230908;26.6;29.1;23.4;0.0;89.4;40.6;725;3.6;18.2;63.8
NEU;20230909;13.3;29.4;23.3;0.0;81.1;39.2;722;3.2;18.1;61.9
NEU;20230910;12.2;29.5;23.0;0.0;88.6;35.3;704;3.2;17.7;63.0
NEU;20230911;13.7;29.9;22.9;0.0;84.1;33.6;717;3.2;17.6;60.5
NEU;20230912;52.9;29.2;23.5;0.0;80.6;32.3;532;7.2;18.5;54.7
NEU;20230913;37.1;21.0;18.3;15.5;97.8;57.7;0;4.3;16.0;84.1
NEU;20230914;32.4;24.3;18.9;0.0;98.1;52.5;470;9.7;14.7;75.0
NEU;20230915;20.2;23.3;19.8;0.0;86.7;56.9;402;6.1;17.2;73.0
NEU;20230916;25.9;23.4;19.5;0.0;89.4;61.1;136;4.7;16.9;77.1
NEU;20230917;20.2;25.2;20.2;0.4;91.1;40.0;536;3.6;16.0;70.4
NEU;20230918;47.9;20.5;17.7;31.7;97.3;65.3;117;10.8;15.3;84.2
NEU;20230919;36.4;23.0;18.4;1.2;95.3;51.0;504;11.5;14.4;71.4
NEU;20230920;16.2;22.6;17.6;0.0;90.4;52.5;701;3.6;12.2;73.9
NEU;20230921;71.3;23.1;17.8;9.3;97.1;55.7;206;8.6;12.3;77.3
NEU;20230922;63.7;19.9;14.9;4.5;93.8;49.4;356;14.8;12.0;72.7
NEU;20230923;24.1;16.5;13.6;1.0;81.6;52.1;68;5.0;10.4;68.3
NEU;20230924;49.0;18.6;14.5;0.0;84.2;45.8;684;15.1;9.6;63.8
NEU;20230925;14.8;18.9;13.8;0.0;91.5;48.8;672;4.0;8.6;73.7
NEU;20230926;11.9;20.7;14.6;0.0;94.6;53.3;492;2.9;9.7;77.4
NEU;20230927;11.2;21.0;15.5;0.0;95.1;49.6;645;3.2;10.8;73.3
NEU;20230928;10.1;22.1;17.1;0.0;86.2;52.9;599;2.9;12.3;70.7
NEU;20230929;46.8;26.0;18.7;0.0;92.3;36.0;494;9.4;12.9;68.6
NEU;20230930;21.6;21.7;18.1;0.0;86.6;51.4;455;3.6;14.4;68.1
NEU;20231001;9.4;21.4;16.2;0.0;94.7;59.0;592;2.5;12.0;78.6
NEU;20231002;13.3;23.1;17.2;0.0;94.9;57.6;643;3.2;12.4;79.0
NEU;20231003;68.8;24.9;18.4;0.0;97.9;49.9;422;12.6;14.0;70.2
NEU;20231004;25.6;20.1;15.4;0.0;81.1;48.4;498;6.1;11.5;65.2
NEU;20231005;14.0;18.9;14.0;0.0;91.3;50.0;526;3.6;9.4;73.3
NEU;20231006;9.7;19.2;14.0;0.0;93.1;53.0;637;2.5;9.6;71.5
NEU;20231007;10.8;20.8;14.7;0.0;87.5;37.8;627;2.9;9.2;62.0
NEU;20231008;9.0;22.4;16.6;0.0;80.0;32.8;601;2.2;11.2;59.6
NEU;20231009;24.5;25.1;18.0;0.0;86.4;41.0;602;4.3;12.5;67.1
NEU;20231010;10.4;21.8;16.8;0.0;89.0;51.8;539;2.5;12.5;68.8
NEU;20231011;19.4;23.6;16.9;0.0;92.3;42.9;624;3.6;12.0;69.7
NEU;20231012;29.9;23.7;17.6;0.0;88.6;41.0;475;5.8;12.5;65.4
NEU;20231013;56.5;24.1;18.1;1.4;85.3;36.6;610;9.7;11.8;62.0
NEU;20231014;69.5;20.7;15.6;10.3;95.8;55.4;173;15.5;11.4;72.5
NEU;20231015;47.9;15.0;11.0;0.0;73.5;43.5;252;12.2;8.6;57.9
NEU;20231016;43.2;12.5;9.4;0.0;80.2;51.1;522;15.8;6.6;60.2
NEU;20231017;20.2;13.4;9.1;0.0;91.7;63.6;490;4.7;4.6;78.0
NEU;20231018;18.4;13.1;11.1;0.6;97.3;75.6;50;5.0;8.6;84.7
NEU;20231019;22.7;14.9;13.2;10.6;99.8;90.8;0;4.0;11.4;97.4
NEU;20231020;55.4;15.9;14.3;11.0;99.4;64.6;70;15.8;13.0;84.0
NEU;20231021;59.8;17.1;13.4;7.3;96.0;43.3;351;14.0;10.6;72.8
NEU;20231022;21.2;15.9;12.3;0.0;84.5;52.1;458;5.8;9.8;68.9
NEU;20231023;37.4;13.8;11.2;2.4;96.9;73.6;32;5.8;9.4;87.0
NEU;20231024;30.2;13.0;11.4;29.8;100.0;72.2;1;6.5;8.6;91.8
NEU;20231025;67.3;14.6;11.7;2.5;95.8;60.0;2;17.3;8.3;84.0
NEU;20231026;68.8;15.3;12.6;26.8;99.4;74.1;0;14.8;10.1;90.6
NEU;20231027;50.0;13.4;11.1;10.5;98.4;69.1;137;15.8;9.6;81.9
NEU;20231028;73.1;16.1;12.9;0.0;80.8;45.6;338;18.4;10.0;63.3
NEU;20231029;28.1;17.1;12.8;0.1;95.0;56.0;100;6.1;8.0;73.1
NEU;20231030;47.2;13.0;10.4;14.4;97.7;71.4;36;7.2;8.9;90.3
NEU;20231031;50.8;11.5;9.9;1.5;95.5;68.9;29;15.5;7.6;82.9
NEU;20231101;62.6;10.4;8.6;1.1;96.9;75.2;11;8.6;6.1;86.2
NEU;20231102;46.8;9.8;8.3;27.9;98.9;65.9;19;12.2;7.0;86.7
NEU;20231103;49.0;10.3;7.3;0.1;84.4;58.9;169;14.4;5.9;73.8
NEU;20231104;56.2;9.8;7.7;17.9;97.1;72.0;34;19.1;6.6;86.1
NEU;20231105;87.8;11.1;9.8;6.1;91.1;67.8;48;27.7;8.6;81.7
NEU;20231106;57.6;11.6;9.1;6.8;97.5;68.4;35;15.5;6.1;79.4
NEU;20231107;33.8;9.2;7.2;0.5;96.8;66.7;36;10.8;4.5;79.5
NEU;20231108;24.5;10.8;6.7;0.0;96.5;59.5;367;6.5;3.8;81.8
NEU;20231109;55.8;9.6;7.4;2.0;94.8;60.7;3;16.6;4.3;82.2
NEU;20231110;57.6;11.0;7.7;7.3;93.6;49.8;140;19.8;5.6;77.0
NEU;20231111;44.3;8.2;5.7;3.4;92.5;66.5;22;11.5;2.8;79.6
NEU;20231112;58.3;10.9;6.5;30.3;99.3;79.4;0;13.7;1.7;93.2
NEU;20231113;72.7;13.9;11.9;12.9;97.5;78.1;0;23.8;9.8;90.6
NEU;20231114;62.6;14.1;11.0;32.3;99.2;58.4;0;14.8;8.7;84.0
NEU;20231115;41.4;12.1;9.2;3.5;94.8;56.5;95;12.2;7.1;76.9
NEU;20231116;90.0;12.4;8.0;1.4;95.9;59.2;0;15.8;4.0;84.6
NEU;20231117;70.6;9.2;7.1;0.4;89.9;63.9;15;13.3;3.9;72.9
NEU;20231118;25.9;7.4;5.0;1.8;96.4;80.1;0;5.0;2.2;90.1
NEU;20231119;43.9;12.3;10.8;1.9;94.3;70.5;0;16.6;7.4;86.1
NEU;20231120;56.9;12.2;10.8;0.0;75.4;53.8;0;17.6;8.8;62.8
NEU;20231121;38.9;10.3;8.2;1.1;91.7;58.7;85;7.9;6.7;74.4
NEU;20231122;35.6;8.4;5.7;0.0;87.9;60.9;85;9.4;2.5;76.4
NEU;20231123;23.4;5.9;3.8;0.0;86.3;68.1;403;5.8;1.3;77.8
NEU;20231124;46.1;8.5;5.4;3.4;92.6;61.5;54;11.9;2.5;79.5
NEU;20231125;51.1;3.9;2.6;1.3;93.2;53.5;48;11.9;1.2;72.5
NEU;20231126;30.6;5.7;3.0;0.0;85.2;58.5;337;5.4;0.6;73.5
NEU;20231127;77.4;7.3;3.7;3.9;91.2;37.7;0;16.9;0.7;78.1
NEU;20231128;59.8;5.6;3.4;6.8;93.1;57.8;56;14.0;0.9;75.4
NEU;20231129;28.1;4.6;1.7;0.0;84.0;57.0;368;6.8;-0.6;69.1
NEU;20231130;18.4;2.3;0.9;32.4;99.5;79.2;0;4.0;-0.1;96.4
NEU;20231201;13.3;3.8;2.3;26.8;99.8;93.9;0;3.6;0.4;97.8
NEU;20231202;33.8;1.9;0.5;0.2;98.2;62.4;0;7.6;-1.2;77.5
NEU;20231203;18.4;0.1;-1.6;0.0;91.3;63.2;183;5.4;-;-

stn;time;fu3010d1;tre200dx;tre200dn;tre200d0;rka150d0;ure200dx;ure200d0;sre000d0;fu3010d0;ure200dn
SAM;20230601;37.8;17.9;3.5;11.0;0.0;94.6;68.2;284;7.2;38.9
SAM;20230602;39.6;19.8;3.5;11.0;0.0;94.8;69.5;427;8.6;25.6
SAM;20230603;41.4;16.6;2.0;9.3;6.3;97.0;81.9;367;7.6;51.9
SAM;20230604;27.7;11.3;7.8;8.9;5.4;94.4;85.4;12;6.1;65.0
SAM;20230605;37.8;14.5;5.7;8.6;5.6;95.6;86.8;20;5.8;53.6
SAM;20230606;68.4;17.6;4.5;9.7;0.0;94.6;71.0;412;7.6;32.7
SAM;20230607;32.4;17.1;4.2;10.5;2.5;93.5;72.8;375;7.9;37.1
SAM;20230608;38.9;16.6;1.5;9.1;1.3;100.0;78.0;340;8.3;44.1
SAM;20230609;45.4;17.9;4.5;11.4;0.1;99.3;74.5;358;10.1;39.3
