valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,type,value,pop,incValue,prct,inc14d,dataComplete
cases,2013-W08,iso_week,SG,canton,all,agegroup_ili_ari,all,all,7,491699,1.42,2.4,2.44,TRUE
cases,2013-W08,iso_week,SH,canton,all,agegroup_ili_ari,all,all,1,78783,1.27,0.3,3.81,TRUE
cases,2013-W08,iso_week,SO,canton,all,agegroup_ili_ari,all,all,4,261437,1.53,1.4,2.68,TRUE
cases,2013-W08,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,9,151396,5.94,3.1,9.25,TRUE
cases,2013-W08,iso_week,TG,canton,all,agegroup_ili_ari,all,all,7,260278,2.69,2.4,4.99,TRUE
cases,2013-W08,iso_week,TI,canton,all,agegroup_ili_ari,all,all,11,346539,3.17,3.7,5.77,TRUE
cases,2013-W08,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2013-W08,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,35865,0,0,2.79,TRUE
cases,2013-W08,iso_week,VD,canton,all,agegroup_ili_ari,all,all,31,749373,4.14,10.5,10.14,TRUE
cases,2013-W08,iso_week,VS,canton,all,agegroup_ili_ari,all,all,24,327011,7.34,8.1,17.43,TRUE
cases,2013-W08,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,0,118118,0,0,0.85,TRUE
cases,2013-W08,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,23,1425538,1.61,7.8,3.86,TRUE
cases,2013-W09,iso_week,AG,canton,all,agegroup_ili_ari,all,all,19,636362,2.99,6.9,6.44,TRUE
cases,2013-W09,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,15778,0,0,0,TRUE
cases,2013-W09,iso_week,AR,canton,all,agegroup_ili_ari,all,all,0,53691,0,0,0,TRUE
cases,2013-W09,iso_week,BE,canton,all,agegroup_ili_ari,all,all,17,1001281,1.7,6.1,3.6,TRUE
cases,2013-W09,iso_week,BL,canton,all,agegroup_ili_ari,all,all,10,278656,3.59,3.6,12.2,TRUE
cases,2013-W09,iso_week,BS,canton,all,agegroup_ili_ari,all,all,42,189335,22.18,15.2,35.39,TRUE
cases,2013-W09,iso_week,CH,country,all,agegroup_ili_ari,all,all,277,8139631,3.4,100,7.03,TRUE
cases,2013-W09,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,277,8176573,3.39,100,7.01,TRUE
cases,2013-W09,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,36942,0,0,2.71,TRUE
cases,2013-W09,iso_week,FR,canton,all,agegroup_ili_ari,all,all,9,297622,3.02,3.2,4.03,TRUE
cases,2013-W09,iso_week,GE,canton,all,agegroup_ili_ari,all,all,35,469433,7.46,12.6,15.76,TRUE
cases,2013-W09,iso_week,GL,canton,all,agegroup_ili_ari,all,all,0,39593,0,0,0,TRUE
cases,2013-W09,iso_week,GR,canton,all,agegroup_ili_ari,all,all,12,194959,6.16,4.3,21.54,TRUE
cases,2013-W09,iso_week,JU,canton,all,agegroup_ili_ari,all,all,1,71738,1.39,0.4,4.18,TRUE
cases,2013-W09,iso_week,LU,canton,all,agegroup_ili_ari,all,all,7,390349,1.79,2.5,3.84,TRUE
cases,2013-W09,iso_week,NE,canton,all,agegroup_ili_ari,all,all,6,176402,3.4,2.2,6.8,TRUE
cases,2013-W09,iso_week,NW,canton,all,agegroup_ili_ari,all,all,1,41888,2.39,0.4,2.39,TRUE
cases,2013-W09,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,36507,0,0,0,TRUE
cases,2013-W09,iso_week,SG,canton,all,agegroup_ili_ari,all,all,4,491699,0.81,1.4,2.24,TRUE
cases,2013-W09,iso_week,SH,canton,all,agegroup_ili_ari,all,all,1,78783,1.27,0.4,2.54,TRUE
cases,2013-W09,iso_week,SO,canton,all,agegroup_ili_ari,all,all,7,261437,2.68,2.5,4.21,TRUE
cases,2013-W09,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,3,151396,1.98,1.1,7.93,TRUE
cases,2013-W09,iso_week,TG,canton,all,agegroup_ili_ari,all,all,8,260278,3.07,2.9,5.76,TRUE
cases,2013-W09,iso_week,TI,canton,all,agegroup_ili_ari,all,all,2,346539,0.58,0.7,3.75,TRUE
cases,2013-W09,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2013-W09,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,35865,0,0,0,TRUE
cases,2013-W09,iso_week,VD,canton,all,agegroup_ili_ari,all,all,32,749373,4.27,11.6,8.41,TRUE
cases,2013-W09,iso_week,VS,canton,all,agegroup_ili_ari,all,all,33,327011,10.09,11.9,17.43,TRUE
cases,2013-W09,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,2,118118,1.69,0.7,1.69,TRUE
cases,2013-W09,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,26,1425538,1.82,9.4,3.44,TRUE
cases,2013-W10,iso_week,AG,canton,all,agegroup_ili_ari,all,all,21,636362,3.3,8.9,6.29,TRUE
cases,2013-W10,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,15778,0,0,0,TRUE
cases,2013-W10,iso_week,AR,canton,all,agegroup_ili_ari,all,all,0,53691,0,0,0,TRUE
cases,2013-W10,iso_week,BE,canton,all,agegroup_ili_ari,all,all,18,1001281,1.8,7.7,3.5,TRUE
cases,2013-W10,iso_week,BL,canton,all,agegroup_ili_ari,all,all,24,278656,8.61,10.2,12.2,TRUE
cases,2013-W10,iso_week,BS,canton,all,agegroup_ili_ari,all,all,34,189335,17.96,14.5,40.14,TRUE
cases,2013-W10,iso_week,CH,country,all,agegroup_ili_ari,all,all,235,8139631,2.89,100,6.29,TRUE
cases,2013-W10,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,235,8176573,2.87,100,6.26,TRUE
cases,2013-W10,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,36942,0,0,0,TRUE
cases,2013-W10,iso_week,FR,canton,all,agegroup_ili_ari,all,all,5,297622,1.68,2.1,4.7,TRUE
cases,2013-W10,iso_week,GE,canton,all,agegroup_ili_ari,all,all,32,469433,6.82,13.6,14.27,TRUE
cases,2013-W10,iso_week,GL,canton,all,agegroup_ili_ari,all,all,1,39593,2.53,0.4,2.53,TRUE
cases,2013-W10,iso_week,GR,canton,all,agegroup_ili_ari,all,all,13,194959,6.67,5.5,12.82,TRUE
cases,2013-W10,iso_week,JU,canton,all,agegroup_ili_ari,all,all,0,71738,0,0,1.39,TRUE
cases,2013-W10,iso_week,LU,canton,all,agegroup_ili_ari,all,all,4,390349,1.02,1.7,2.82,TRUE
cases,2013-W10,iso_week,NE,canton,all,agegroup_ili_ari,all,all,3,176402,1.7,1.3,5.1,TRUE
cases,2013-W10,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,41888,0,0,2.39,TRUE
cases,2013-W10,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,36507,0,0,0,TRUE
cases,2013-W10,iso_week,SG,canton,all,agegroup_ili_ari,all,all,6,491699,1.22,2.6,2.03,TRUE
cases,2013-W10,iso_week,SH,canton,all,agegroup_ili_ari,all,all,0,78783,0,0,1.27,TRUE
cases,2013-W10,iso_week,SO,canton,all,agegroup_ili_ari,all,all,4,261437,1.53,1.7,4.21,TRUE
cases,2013-W10,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,1,151396,0.66,0.4,2.64,TRUE
cases,2013-W10,iso_week,TG,canton,all,agegroup_ili_ari,all,all,6,260278,2.31,2.6,5.38,TRUE
cases,2013-W10,iso_week,TI,canton,all,agegroup_ili_ari,all,all,2,346539,0.58,0.9,1.15,TRUE
cases,2013-W10,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2013-W10,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,35865,0,0,0,TRUE
cases,2013-W10,iso_week,VD,canton,all,agegroup_ili_ari,all,all,20,749373,2.67,8.5,6.94,TRUE
cases,2013-W10,iso_week,VS,canton,all,agegroup_ili_ari,all,all,25,327011,7.65,10.6,17.74,TRUE
cases,2013-W10,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,1,118118,0.85,0.4,2.54,TRUE
cases,2013-W10,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,15,1425538,1.05,6.4,2.88,TRUE
cases,2013-W11,iso_week,AG,canton,all,agegroup_ili_ari,all,all,11,636362,1.73,8.8,5.03,TRUE
cases,2013-W11,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,15778,0,0,0,TRUE
cases,2013-W11,iso_week,AR,canton,all,agegroup_ili_ari,all,all,1,53691,1.86,0.8,1.86,TRUE
cases,2013-W11,iso_week,BE,canton,all,agegroup_ili_ari,all,all,12,1001281,1.2,9.6,3,TRUE
cases,2013-W11,iso_week,BL,canton,all,agegroup_ili_ari,all,all,11,278656,3.95,8.8,12.56,TRUE
cases,2013-W11,iso_week,BS,canton,all,agegroup_ili_ari,all,all,24,189335,12.68,19.2,30.63,TRUE
cases,2013-W11,iso_week,CH,country,all,agegroup_ili_ari,all,all,125,8139631,1.54,100,4.42,TRUE
cases,2013-W11,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,125,8176573,1.53,100,4.4,TRUE
cases,2013-W11,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,36942,0,0,0,TRUE
cases,2013-W11,iso_week,FR,canton,all,agegroup_ili_ari,all,all,1,297622,0.34,0.8,2.02,TRUE
cases,2013-W11,iso_week,GE,canton,all,agegroup_ili_ari,all,all,19,469433,4.05,15.2,10.86,TRUE
cases,2013-W11,iso_week,GL,canton,all,agegroup_ili_ari,all,all,0,39593,0,0,2.53,TRUE
cases,2013-W11,iso_week,GR,canton,all,agegroup_ili_ari,all,all,7,194959,3.59,5.6,10.26,TRUE
cases,2013-W11,iso_week,JU,canton,all,agegroup_ili_ari,all,all,0,71738,0,0,0,TRUE
cases,2013-W11,iso_week,LU,canton,all,agegroup_ili_ari,all,all,0,390349,0,0,1.02,TRUE
cases,2013-W11,iso_week,NE,canton,all,agegroup_ili_ari,all,all,2,176402,1.13,1.6,2.83,TRUE
cases,2013-W11,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,41888,0,0,0,TRUE
cases,2013-W11,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,36507,0,0,0,TRUE
cases,2013-W11,iso_week,SG,canton,all,agegroup_ili_ari,all,all,4,491699,0.81,3.2,2.03,TRUE
cases,2013-W11,iso_week,SH,canton,all,agegroup_ili_ari,all,all,1,78783,1.27,0.8,1.27,TRUE
cases,2013-W11,iso_week,SO,canton,all,agegroup_ili_ari,all,all,4,261437,1.53,3.2,3.06,TRUE
cases,2013-W11,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,1,151396,0.66,0.8,1.32,TRUE
cases,2013-W11,iso_week,TG,canton,all,agegroup_ili_ari,all,all,3,260278,1.15,2.4,3.46,TRUE
cases,2013-W11,iso_week,TI,canton,all,agegroup_ili_ari,all,all,2,346539,0.58,1.6,1.15,TRUE
cases,2013-W11,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2013-W11,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,35865,0,0,0,TRUE
cases,2013-W11,iso_week,VD,canton,all,agegroup_ili_ari,all,all,4,749373,0.53,3.2,3.2,TRUE
cases,2013-W11,iso_week,VS,canton,all,agegroup_ili_ari,all,all,4,327011,1.22,3.2,8.87,TRUE
cases,2013-W11,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,2,118118,1.69,1.6,2.54,TRUE
cases,2013-W11,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,12,1425538,0.84,9.6,1.89,TRUE
cases,2013-W12,iso_week,AG,canton,all,agegroup_ili_ari,all,all,8,636362,1.26,8.1,2.99,TRUE
cases,2013-W12,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,15778,0,0,0,TRUE
cases,2013-W12,iso_week,AR,canton,all,agegroup_ili_ari,all,all,1,53691,1.86,1,3.73,TRUE
cases,2013-W12,iso_week,BE,canton,all,agegroup_ili_ari,all,all,10,1001281,1,10.1,2.2,TRUE
cases,2013-W12,iso_week,BL,canton,all,agegroup_ili_ari,all,all,6,278656,2.15,6.1,6.1,TRUE
cases,2013-W12,iso_week,BS,canton,all,agegroup_ili_ari,all,all,15,189335,7.92,15.2,20.6,TRUE
cases,2013-W12,iso_week,CH,country,all,agegroup_ili_ari,all,all,99,8139631,1.22,100,2.75,TRUE
cases,2013-W12,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,99,8176573,1.21,100,2.74,TRUE
cases,2013-W12,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,36942,0,0,0,TRUE
cases,2013-W12,iso_week,FR,canton,all,agegroup_ili_ari,all,all,2,297622,0.67,2,1.01,TRUE
cases,2013-W12,iso_week,GE,canton,all,agegroup_ili_ari,all,all,12,469433,2.56,12.1,6.6,TRUE
cases,2013-W12,iso_week,GL,canton,all,agegroup_ili_ari,all,all,1,39593,2.53,1,2.53,TRUE
cases,2013-W12,iso_week,GR,canton,all,agegroup_ili_ari,all,all,5,194959,2.56,5.1,6.16,TRUE
cases,2013-W12,iso_week,JU,canton,all,agegroup_ili_ari,all,all,1,71738,1.39,1,1.39,TRUE
cases,2013-W12,iso_week,LU,canton,all,agegroup_ili_ari,all,all,3,390349,0.77,3,0.77,TRUE
cases,2013-W12,iso_week,NE,canton,all,agegroup_ili_ari,all,all,2,176402,1.13,2,2.27,TRUE
cases,2013-W12,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,41888,0,0,0,TRUE
cases,2013-W12,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,36507,0,0,0,TRUE
cases,2013-W12,iso_week,SG,canton,all,agegroup_ili_ari,all,all,1,491699,0.2,1,1.02,TRUE
cases,2013-W12,iso_week,SH,canton,all,agegroup_ili_ari,all,all,0,78783,0,0,1.27,TRUE
cases,2013-W12,iso_week,SO,canton,all,agegroup_ili_ari,all,all,2,261437,0.77,2,2.3,TRUE
cases,2013-W12,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,2,151396,1.32,2,1.98,TRUE
cases,2013-W12,iso_week,TG,canton,all,agegroup_ili_ari,all,all,2,260278,0.77,2,1.92,TRUE
cases,2013-W12,iso_week,TI,canton,all,agegroup_ili_ari,all,all,0,346539,0,0,0.58,TRUE
cases,2013-W12,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2013-W12,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,35865,0,0,0,TRUE
cases,2013-W12,iso_week,VD,canton,all,agegroup_ili_ari,all,all,4,749373,0.53,4,1.07,TRUE
cases,2013-W12,iso_week,VS,canton,all,agegroup_ili_ari,all,all,9,327011,2.75,9.1,3.98,TRUE
cases,2013-W12,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,1,118118,0.85,1,2.54,TRUE
cases,2013-W12,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,12,1425538,0.84,12.1,1.68,TRUE
cases,2013-W13,iso_week,AG,canton,all,agegroup_ili_ari,all,all,6,636362,0.94,9.1,2.2,TRUE
cases,2013-W13,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,15778,0,0,0,TRUE
cases,2013-W13,iso_week,AR,canton,all,agegroup_ili_ari,all,all,0,53691,0,0,1.86,TRUE
cases,2013-W13,iso_week,BE,canton,all,agegroup_ili_ari,all,all,7,1001281,0.7,10.6,1.7,TRUE
cases,2013-W13,iso_week,BL,canton,all,agegroup_ili_ari,all,all,2,278656,0.72,3,2.87,TRUE
cases,2013-W13,iso_week,BS,canton,all,agegroup_ili_ari,all,all,1,189335,0.53,1.5,8.45,TRUE
cases,2013-W13,iso_week,CH,country,all,agegroup_ili_ari,all,all,66,8139631,0.81,100,2.03,TRUE
cases,2013-W13,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,66,8176573,0.81,100,2.02,TRUE
cases,2013-W13,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,36942,0,0,0,TRUE
cases,2013-W13,iso_week,FR,canton,all,agegroup_ili_ari,all,all,0,297622,0,0,0.67,TRUE
cases,2013-W13,iso_week,GE,canton,all,agegroup_ili_ari,all,all,22,469433,4.69,33.3,7.24,TRUE
cases,2013-W13,iso_week,GL,canton,all,agegroup_ili_ari,all,all,0,39593,0,0,2.53,TRUE
cases,2013-W13,iso_week,GR,canton,all,agegroup_ili_ari,all,all,6,194959,3.08,9.1,5.64,TRUE
cases,2013-W13,iso_week,JU,canton,all,agegroup_ili_ari,all,all,0,71738,0,0,1.39,TRUE
cases,2013-W13,iso_week,LU,canton,all,agegroup_ili_ari,all,all,5,390349,1.28,7.6,2.05,TRUE
cases,2013-W13,iso_week,NE,canton,all,agegroup_ili_ari,all,all,2,176402,1.13,3,2.27,TRUE
cases,2013-W13,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,41888,0,0,0,TRUE
cases,2013-W13,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,36507,0,0,0,TRUE
cases,2013-W13,iso_week,SG,canton,all,agegroup_ili_ari,all,all,0,491699,0,0,0.2,TRUE
cases,2013-W13,iso_week,SH,canton,all,agegroup_ili_ari,all,all,0,78783,0,0,0,TRUE
cases,2013-W13,iso_week,SO,canton,all,agegroup_ili_ari,all,all,0,261437,0,0,0.77,TRUE
cases,2013-W13,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,1,151396,0.66,1.5,1.98,TRUE
cases,2013-W13,iso_week,TG,canton,all,agegroup_ili_ari,all,all,1,260278,0.38,1.5,1.15,TRUE
cases,2013-W13,iso_week,TI,canton,all,agegroup_ili_ari,all,all,0,346539,0,0,0,TRUE
cases,2013-W13,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2013-W13,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,35865,0,0,0,TRUE
cases,2013-W13,iso_week,VD,canton,all,agegroup_ili_ari,all,all,3,749373,0.4,4.5,0.93,TRUE
cases,2013-W13,iso_week,VS,canton,all,agegroup_ili_ari,all,all,2,327011,0.61,3,3.36,TRUE
cases,2013-W13,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,0,118118,0,0,0.85,TRUE
cases,2013-W13,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,8,1425538,0.56,12.1,1.4,TRUE
cases,2013-W14,iso_week,AG,canton,all,agegroup_ili_ari,all,all,2,636362,0.31,4.4,1.26,TRUE
cases,2013-W14,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,15778,0,0,0,TRUE
cases,2013-W14,iso_week,AR,canton,all,agegroup_ili_ari,all,all,0,53691,0,0,0,TRUE
cases,2013-W14,iso_week,BE,canton,all,agegroup_ili_ari,all,all,3,1001281,0.3,6.7,1,TRUE
cases,2013-W14,iso_week,BL,canton,all,agegroup_ili_ari,all,all,6,278656,2.15,13.3,2.87,TRUE
cases,2013-W14,iso_week,BS,canton,all,agegroup_ili_ari,all,all,6,189335,3.17,13.3,3.7,TRUE
cases,2013-W14,iso_week,CH,country,all,agegroup_ili_ari,all,all,45,8139631,0.55,100,1.36,TRUE
cases,2013-W14,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,45,8176573,0.55,100,1.36,TRUE
cases,2013-W14,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,36942,0,0,0,TRUE
cases,2013-W14,iso_week,FR,canton,all,agegroup_ili_ari,all,all,1,297622,0.34,2.2,0.34,TRUE
cases,2013-W14,iso_week,GE,canton,all,agegroup_ili_ari,all,all,9,469433,1.92,20,6.6,TRUE
cases,2013-W14,iso_week,GL,canton,all,agegroup_ili_ari,all,all,0,39593,0,0,0,TRUE
cases,2013-W14,iso_week,GR,canton,all,agegroup_ili_ari,all,all,2,194959,1.03,4.4,4.1,TRUE
cases,2013-W14,iso_week,JU,canton,all,agegroup_ili_ari,all,all,0,71738,0,0,0,TRUE
cases,2013-W14,iso_week,LU,canton,all,agegroup_ili_ari,all,all,1,390349,0.26,2.2,1.54,TRUE
cases,2013-W14,iso_week,NE,canton,all,agegroup_ili_ari,all,all,0,176402,0,0,1.13,TRUE
cases,2013-W14,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,41888,0,0,0,TRUE
cases,2013-W14,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,36507,0,0,0,TRUE
cases,2013-W14,iso_week,SG,canton,all,agegroup_ili_ari,all,all,4,491699,0.81,8.9,0.81,TRUE
cases,2013-W14,iso_week,SH,canton,all,agegroup_ili_ari,all,all,0,78783,0,0,0,TRUE
cases,2013-W14,iso_week,SO,canton,all,agegroup_ili_ari,all,all,1,261437,0.38,2.2,0.38,TRUE
cases,2013-W14,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,0,151396,0,0,0.66,TRUE
cases,2013-W14,iso_week,TG,canton,all,agegroup_ili_ari,all,all,0,260278,0,0,0.38,TRUE
cases,2013-W14,iso_week,TI,canton,all,agegroup_ili_ari,all,all,0,346539,0,0,0,TRUE
cases,2013-W14,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2013-W14,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,35865,0,0,0,TRUE
cases,2013-W14,iso_week,VD,canton,all,agegroup_ili_ari,all,all,0,749373,0,0,0.4,TRUE
cases,2013-W14,iso_week,VS,canton,all,agegroup_ili_ari,all,all,4,327011,1.22,8.9,1.83,TRUE
cases,2013-W14,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,0,118118,0,0,0,TRUE
cases,2013-W14,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,6,1425538,0.42,13.3,0.98,TRUE
cases,2013-W15,iso_week,AG,canton,all,agegroup_ili_ari,all,all,3,636362,0.47,15,0.79,TRUE
cases,2013-W15,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,15778,0,0,0,TRUE
cases,2013-W15,iso_week,AR,canton,all,agegroup_ili_ari,all,all,0,53691,0,0,0,TRUE
cases,2013-W15,iso_week,BE,canton,all,agegroup_ili_ari,all,all,0,1001281,0,0,0.3,TRUE
cases,2013-W15,iso_week,BL,canton,all,agegroup_ili_ari,all,all,3,278656,1.08,15,3.23,TRUE
cases,2013-W15,iso_week,BS,canton,all,agegroup_ili_ari,all,all,3,189335,1.58,15,4.75,TRUE
cases,2013-W15,iso_week,CH,country,all,agegroup_ili_ari,all,all,20,8139631,0.25,100,0.8,TRUE
cases,2013-W15,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,20,8176573,0.24,100,0.79,TRUE
cases,2013-W15,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,36942,0,0,0,TRUE
cases,2013-W15,iso_week,FR,canton,all,agegroup_ili_ari,all,all,0,297622,0,0,0.34,TRUE
cases,2013-W15,iso_week,GE,canton,all,agegroup_ili_ari,all,all,1,469433,0.21,5,2.13,TRUE
cases,2013-W15,iso_week,GL,canton,all,agegroup_ili_ari,all,all,0,39593,0,0,0,TRUE
cases,2013-W15,iso_week,GR,canton,all,agegroup_ili_ari,all,all,7,194959,3.59,35,4.62,TRUE
cases,2013-W15,iso_week,JU,canton,all,agegroup_ili_ari,all,all,0,71738,0,0,0,TRUE
cases,2013-W15,iso_week,LU,canton,all,agegroup_ili_ari,all,all,0,390349,0,0,0.26,TRUE
cases,2013-W15,iso_week,NE,canton,all,agegroup_ili_ari,all,all,0,176402,0,0,0,TRUE
cases,2013-W15,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,41888,0,0,0,TRUE
cases,2013-W15,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,36507,0,0,0,TRUE
cases,2013-W15,iso_week,SG,canton,all,agegroup_ili_ari,all,all,0,491699,0,0,0.81,TRUE
cases,2013-W15,iso_week,SH,canton,all,agegroup_ili_ari,all,all,0,78783,0,0,0,TRUE
cases,2013-W15,iso_week,SO,canton,all,agegroup_ili_ari,all,all,0,261437,0,0,0.38,TRUE
cases,2013-W15,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,1,151396,0.66,5,0.66,TRUE
cases,2013-W15,iso_week,TG,canton,all,agegroup_ili_ari,all,all,0,260278,0,0,0,TRUE
cases,2013-W15,iso_week,TI,canton,all,agegroup_ili_ari,all,all,1,346539,0.29,5,0.29,TRUE
cases,2013-W15,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2013-W15,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,35865,0,0,0,TRUE
cases,2013-W15,iso_week,VD,canton,all,agegroup_ili_ari,all,all,1,749373,0.13,5,0.13,TRUE
cases,2013-W15,iso_week,VS,canton,all,agegroup_ili_ari,all,all,0,327011,0,0,1.22,TRUE
cases,2013-W15,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,0,118118,0,0,0,TRUE
cases,2013-W15,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,0,1425538,0,0,0.42,TRUE
cases,2013-W16,iso_week,AG,canton,all,agegroup_ili_ari,all,all,1,636362,0.16,9.1,0.63,TRUE
cases,2013-W16,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,15778,0,0,0,TRUE
cases,2013-W16,iso_week,AR,canton,all,agegroup_ili_ari,all,all,0,53691,0,0,0,TRUE
cases,2013-W16,iso_week,BE,canton,all,agegroup_ili_ari,all,all,0,1001281,0,0,0,TRUE
cases,2013-W16,iso_week,BL,canton,all,agegroup_ili_ari,all,all,0,278656,0,0,1.08,TRUE
cases,2013-W16,iso_week,BS,canton,all,agegroup_ili_ari,all,all,0,189335,0,0,1.58,TRUE
cases,2013-W16,iso_week,CH,country,all,agegroup_ili_ari,all,all,11,8139631,0.14,100,0.38,TRUE
cases,2013-W16,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,11,8176573,0.13,100,0.38,TRUE
cases,2013-W16,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,36942,0,0,0,TRUE
cases,2013-W16,iso_week,FR,canton,all,agegroup_ili_ari,all,all,0,297622,0,0,0,TRUE
cases,2013-W16,iso_week,GE,canton,all,agegroup_ili_ari,all,all,0,469433,0,0,0.21,TRUE
cases,2013-W16,iso_week,GL,canton,all,agegroup_ili_ari,all,all,0,39593,0,0,0,TRUE
cases,2013-W16,iso_week,GR,canton,all,agegroup_ili_ari,all,all,3,194959,1.54,27.3,5.13,TRUE
cases,2013-W16,iso_week,JU,canton,all,agegroup_ili_ari,all,all,0,71738,0,0,0,TRUE
cases,2013-W16,iso_week,LU,canton,all,agegroup_ili_ari,all,all,0,390349,0,0,0,TRUE
cases,2013-W16,iso_week,NE,canton,all,agegroup_ili_ari,all,all,0,176402,0,0,0,TRUE
cases,2013-W16,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,41888,0,0,0,TRUE
cases,2013-W16,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,36507,0,0,0,TRUE
cases,2013-W16,iso_week,SG,canton,all,agegroup_ili_ari,all,all,1,491699,0.2,9.1,0.2,TRUE
cases,2013-W16,iso_week,SH,canton,all,agegroup_ili_ari,all,all,0,78783,0,0,0,TRUE
cases,2013-W16,iso_week,SO,canton,all,agegroup_ili_ari,all,all,2,261437,0.77,18.2,0.77,TRUE
cases,2013-W16,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,0,151396,0,0,0.66,TRUE
cases,2013-W16,iso_week,TG,canton,all,agegroup_ili_ari,all,all,0,260278,0,0,0,TRUE
